iata,long,lat
TRO,152.514007568,-31.8885993958
PGV,-77.38529968,35.6352005
ASE,-106.8690033,39.22320175
PGD,-81.9905014,26.920200350000002
SOW,-110.005996704,34.265499115
HUS,-154.2630005,66.04109955
HSL,-156.3509979,65.69789886
HYG,-132.828002929687,55.206298828125
GLV,-163.007003784,64.5504989624
KOT,-163.533004761,63.0306015015
YSO,-59.78507,54.9105
ZEL,-128.063997,52.139702
OPS,-55.5861091613769,-11.8850002288818
PIN,-56.7771987915039,-2.67301988601684
JCB,-51.5532989502,-27.1714000702
ACX,104.959444444,25.0863888889
CHY,156.396111,-6.711944
MYQ,76.6496963500976,12.3072004318237
DWC,55.161389,24.896356
BCV,-149.5070038,61.41650009
JXA,131.193,45.293
UMD,-52.1116304397999,70.6804279261
