source_airport,destination_airport
SMF,BUR
SUB,KOE
NUE,AYT
KIV,IST
CCU,PBH
PHL,MKE
BUD,NYO
CCP,SCL
PEK,HKG
CPH,FCO
CKG,CAN
CLT,MSP
MCT,DXB
MGQ,JIB
BNA,RDU
URC,CGO
OSS,CEK
OKA,HKG
ULN,ULO
SAW,LWO
MNL,ICN
FUK,KIX
HER,KBP
AOR,SZB
LIS,AMS
CLT,LGA
IND,LAS
YVR,YWL
KOA,PHX
DEL,SIN
AGA,LPA
WEF,NGB
PEK,LJG
VER,MTY
AUS,MCO
SZX,YNT
XIY,BAV
BNE,TPE
TRD,AGP
PEK,AUH
BKK,TPE
PHX,LAX
MUC,YYZ
MAA,BOM
NCL,JER
BUF,EWR
MSY,FLL
POS,TAB
RHO,MAN
MUC,YUL
QRO,DFW
STN,SAW
ABT,DMM
SFO,ICN
BGR,PHL
MIA,TGU
EVN,ATH
CJU,GMP
DPS,BMU
HEL,CKG
HOU,JFK
CLT,SLC
AHO,HHN
MSP,MDW
DEL,SIN
YGX,YWG
ICN,HIJ
JFK,LGB
HRB,TAO
DUS,SMI
MAD,IBZ
AGP,BVA
CAN,CIH
YVR,EWR
DUB,CDG
CAE,DCA
CIA,OPO
VOL,HHN
MNL,PUS
TBZ,IFN
MFM,NNG
DLA,SSG
SJO,GLF
LEI,LGW
SJP,VCP
SGF,ORD
MUB,GBE
BSB,MIA
SLC,COS
STL,MSP
MUC,SOF
RHO,SMI
HGH,KWE
CLT,DAY
ISB,YYZ
AAE,IST
KIX,ICN
BWI,BNA
YCS,YRT
WTK,KVL
SGD,CPH
ORD,MKG
KHI,JED
DLC,NRT
NKG,KMG
KOA,SFO
KUL,MCT
NGO,PEK
TPE,XMN
SJP,RAO
TFS,VIE
ARN,MLA
LCE,PEU
OUD,NRN
WUH,CGQ
ISP,TPA
YOW,YWG
CTU,KMG
MIA,YYZ
HER,LCA
BRS,ZRH
FCO,PSA
HGH,SWA
BEY,KWI
MCI,SEA
TPE,CAN
CAN,DMK
BOG,VUP
MLE,KUL
MEH,HVG
YYZ,BOG
SGN,VCS
FOC,BKK
KTM,DWC
NRT,DLC
SVQ,MRS
CJU,CJJ
CLJ,TSF
HKN,RAB
ICN,LHR
BOG,PCR
GUA,SJO
DUS,VCE
NAS,MHH
GIG,CNF
CDG,EDI
ELI,OME
LUK,CLT
SCN,HAM
SYD,AKL
PMO,STN
DMK,RGN
MAN,AGP
MUC,CGN
DMK,RGN
YPX,YGL
BGY,OMO
KWN,BET
PEK,ORD
JFK,ICN
AER,LBD
FOC,CGK
SPC,MUC
BNA,PHX
ZRH,BCN
DUB,NAP
CTU,JZH
DUD,WLG
PVG,NAO
SIN,HKT
KIN,SDQ
CFU,LGW
DME,TBS
LAS,LAX
PRN,FRA
ATH,STR
DFW,IAH
IAH,ATL
CNS,ABM
YBG,YZV
FCO,STR
BLQ,ARN
CTU,DSN
MYY,LGL
CDG,CAI
MFM,FOC
NWI,MLA
MAD,BOS
YCU,SZX
BRN,TXL
SAW,TLV
LGL,MYY
ORD,BOS
MIA,FRA
CBQ,LOS
MNL,CAN
HET,CIF
TUF,DUB
BDL,DFW
DLC,TAO
YUX,YGT
XMN,RMQ
AUS,ATL
KUN,CAG
JFK,SEA
IFN,MRX
ZUH,SHA
HKG,TYN
ESB,ERZ
FUK,HNA
KIX,ISG
DBV,VIE
FCO,YUL
BCN,CLJ
KWE,INC
ABQ,PDX
CUN,REX
HNL,DFW
CAN,KOW
NCE,NCL
OVB,NMA
HLD,PEK
CDG,YUL
MIA,CTG
VIE,FRA
WUH,ICN
PGD,RFD
SAN,ATL
SZX,SHE
LIS,CPH
DME,VOZ
CWB,BSB
SKT,DMM
SDQ,ORY
PMV,PBL
RAI,FOR
GMP,PEK
BNA,CLT
OOL,KIX
BOG,TME
OZC,MNL
ROS,AEP
HKG,BOM
BSL,MAD
JFK,CMN
CPH,FAE
LHR,TLS
ORK,AGP
RSW,EYW
CHC,WLG
TLS,MAD
SDR,SVQ
SSA,CNF
PZO,CCS
YXJ,YXS
ULB,PBJ
JTR,BRU
YXL,YTL
BFS,DLM
SLU,FDF
ATL,SMF
CGK,PNK
MEL,PER
MYD,NBO
KIX,ICN
BRS,AGP
BNA,AHN
LGW,CFU
DXB,ATL
BRS,WMI
ORK,EDI
LEJ,MUC
NAP,FRA
CDG,EXT
BOM,AUH
AMS,DTW
JUB,NBO
PKU,BTH
TSV,SYD
CMH,BWI
IBZ,RTM
AMS,KWI
CDG,LUX
PNK,KCH
JFK,CMH
DFW,SHV
BAH,AUH
AZD,THR
SHA,PEK
THR,ZBR
SVX,SLY
CGN,KTW
CRL,CCF
TRD,KEF
CTS,WKJ
JFK,LAX
FRU,SVX
LGB,BOS
YBP,PEK
MSP,DEN
FAT,GDL
AUH,CCJ
KGL,NBO
BJX,MDW
SHE,KWL
LHW,URC
GUM,KIX
DCA,HPN
RAB,CNS
NYU,RGN
CUN,YYZ
IAD,JFK
SLC,ATL
BMA,SDL
NTE,ATH
TLS,AGP
CLE,PHX
MIA,STX
MAA,LHR
BGO,KRS
URC,XIY
NTE,MPL
HND,TSA
GCM,PHL
BRU,LEI
DEN,ISN
OVB,FRA
CGQ,WUH
TAO,FUK
TAS,NMA
DUS,AGA
YTY,XMN
CMB,AUH
VIE,TUN
KWI,ADD
ARN,TXL
AMM,OTP
ATH,JNX
ACK,MVY
AKL,DUD
JFK,ORD
SYX,CSX
HSV,DTW
AMS,VLC
DCA,HOU
ALA,KZN
CCS,BLA
MNL,RXS
POZ,GRO
CWL,AGP
PPB,CGH
FCO,RUH
MSN,MSP
TXL,LHR
STN,NRN
KWL,XMN
TPA,IND
MRS,LIL
ATL,MYR
ROB,ABJ
EVE,SVG
DJB,CGK
TPA,BDL
XRY,BCN
NKG,CKG
GDL,MXL
ORY,PSA
ORD,SDF
CCU,BLR
SEA,NRT
OVB,NJC
XIY,UYN
CGQ,ICN
KHN,CAN
DUS,ORD
KHG,URC
BRU,CMN
MAD,GRU
ATL,BNA
CTA,DUB
CTU,SIN
CEM,IRC
SDF,ATL
DXB,DEL
HLD,NAY
VLC,CDG
CKG,XNN
LGW,BOD
MYR,ACY
LPB,VVI
TAO,TSN
SHA,GMP
HER,LEJ
JFK,SNN
IBZ,ORY
VKO,GUW
JFK,LIM
TLL,OSL
VCE,BHX
LTN,BFS
KUT,HRK
DEN,CUN
MSP,MCI
MIA,LHR
HGH,XMN
STR,GVA
QRO,CUN
UAS,NYK
SMF,ORD
LIS,AGP
SHE,BAV
ORD,AUS
CLT,ANU
KWI,ISB
SVO,HAV
BCN,SVO
MIA,KIN
SZX,WNZ
MAO,FOR
AMS,PFO
BGF,DLA
CDG,VGO
EMA,PFO
JED,ADD
CVG,CLT
CTA,TXL
OSY,TRD
DFW,NAS
CLE,MIA
EAT,SEA
TXL,CGN
LHR,AUS
YVR,PDX
CUN,MKE
LXA,CTU
SEA,HNL
LHR,LUX
VKO,SVX
LHR,BLR
VKO,NUX
FUK,NGO
TSH,KGA
AMM,RUH
LOD,LNE
DUS,AYT
SOF,WAW
MAH,PMI
YYZ,BWI
FRU,LED
LGA,MDW
MAD,ICN
MLA,NYO
MUC,SKG
XIY,TSN
EVN,SCO
CGQ,ICN
ZRH,VIE
NLT,URC
BMA,VXO
ATL,ROC
FRA,WAW
FCO,ATL
XMN,RMQ
SWA,SHA
FRA,CCS
DEL,IXJ
AMS,CTA
BXU,MNL
DFW,LGA
CGK,PDG
MUC,OSL
ORD,MEX
CGK,TJQ
POP,EWR
PLS,MIA
LGA,MIA
CEK,TAS
IRG,AUU
TSA,TYN
SHJ,MHD
IAH,LAX
ORD,CPH
YYU,YQT
MNL,USU
SYY,INV
SMF,PHX
DUS,ZTH
DFW,CVG
TPE,CTU
CKG,XIY
BKK,HAN
NUS,CCV
HAJ,CFU
PIE,IAG
DLC,SZX
HNL,SAN
IAH,ORD
HAM,CDG
PRG,FNC
CMN,NKC
SAT,MEX
FNI,FEZ
RIX,GYD
MED,AMM
CHS,ATL
TUN,CAI
MAN,RHO
SIN,DMK
SAT,MEM
HAM,AGP
MEL,BKK
MUX,MED
ATL,ALB
RHO,HER
JFK,LAX
IST,GUW
YYZ,PIT
ANI,MCG
ATL,HSV
CEB,DVO
AKU,URC
LRS,JTY
YBC,YQB
PNH,ICN
FTE,AEP
JNB,LHR
IAD,ATL
PMI,LEJ
CRL,NYO
DME,DNK
MCO,BQN
CLY,FMM
KUL,BOM
PTY,DFW
COS,SFO
BOG,MZL
TLV,FRA
KMG,LUM
CTA,TXL
LIN,AMS
OVB,KRR
PVR,ATL
BHX,FAO
PRG,GYD
CTA,DUS
KMG,LHW
LOK,EDL
BKK,HKT
TUN,TOB
MLA,PRG
HEL,FRA
ZAG,BCN
GYN,BSB
MIA,MAO
WUS,PEK
SWA,SHA
ZNZ,JNB
MYJ,HND
BHX,TFS
LAX,SAN
CMB,BKK
DUB,LEI
HND,CTS
OSL,PMI
DIG,KMG
VIE,TGD
YSY,YHI
WNZ,CKG
BNA,SLC
ORY,TNG
NTE,MUC
SJW,TPE
TSV,SYD
BRE,AGP
FCO,PRG
CLT,RSW
KEF,CDG
ATL,IND
AYT,GRZ
UFA,NSK
HAH,NBO
MSN,ATL
EDL,LOK
ATL,CUN
OGG,HNL
LYI,NAY
LGA,YUL
HNL,APW
SYD,GFF
FSD,DFW
MAD,VLC
PNH,SGN
YRB,YGZ
MCI,MCO
DUB,AGP
IAH,POS
PER,GET
SYD,SIN
HAM,VIE
ZAD,RYG
BGY,LDE
LGW,KEF
SIN,DAD
AMM,DXB
ICN,AUH
SKP,ZRH
ADB,SXB
JOG,SIN
YNZ,SHA
DPS,MEL
MIA,CDG
OGG,ITO
CMH,BOS
SFB,TUL
LYR,TOS
CYO,SCU
LGA,ORD
SAT,ORD
OXB,CKY
CCU,DXB
LED,FRA
APL,JNB
IKA,GYD
BLQ,PMO
LGW,SPU
ORY,BIA
LAD,FIH
SUB,BPN
BSC,EOH
PVG,SZX
ATL,PVR
TUN,BEN
DEL,KBL
GLA,FAO
ALG,QSF
AMM,FRA
LAD,HAV
SXM,SLU
PHL,HPN
AGP,MAD
TPP,IQT
PVG,ORD
RAK,MAN
AMS,PRG
TPA,BNA
MMX,ORB
YNT,SZX
KUL,DMK
BAH,LHR
IAH,RSW
DME,SKX
MSP,ICT
PAP,FLL
LIS,SXF
FDH,OLB
IST,LHR
TNJ,CGK
MEX,PDS
DXB,HAS
DJE,BSL
PMO,VIE
HEL,KRK
VNO,BCN
AMS,SAW
LPB,ARI
MHT,TPA
LYS,PMI
MDW,DEN
HHN,FEZ
SFO,HNL
BKW,IAD
GDN,GLA
CAN,SHE
PSR,BGY
HOU,LAS
SYD,LST
DFW,GRR
GSP,DFW
ATL,BUF
HKT,VKO
FRA,SSA
PMI,FRA
HKG,FRA
WIL,NYK
JFK,FCO
TRS,VLC
TXL,CTA
SFO,YYC
ALS,DEN
BKK,BOM
BRU,YYZ
PSA,ARN
LUX,SCN
PRG,RIX
DPS,PVG
ASU,AEP
THR,KSH
FRA,DBV
ZAG,MUC
TWU,TRK
SVD,SLU
BEG,MUC
LOP,PER
MJV,PIK
PLU,MOC
UTP,HKT
PHL,FCO
FRA,ACC
MAN,RHO
ATL,LIT
ALC,NCL
JED,CGK
FRA,ZAG
JFK,MEX
SVO,NJC
ADD,CAN
DPS,BDO
BPT,DFW
BHX,LPA
GCI,BRS
EDI,CDG
PEW,BAH
PHX,YYC
LUN,AMS
BUD,LHR
CFC,JCB
CKG,XIC
JED,DAC
MLA,CDG
KWE,PVG
AUA,ATL
DUS,GVA
AMQ,SOQ
PHL,BDA
CGO,XMN
CGK,SOC
SZZ,WAW
TPE,FOC
MAN,FNC
BUD,TLV
TAS,MRV
KRL,HMI
PEK,HND
LHR,SEA
KCH,BKI
SZX,NKG
NGB,SIN
TFS,VGO
TNA,INC
AMS,BLQ
LYS,VIE
ATL,SAT
DMM,KWI
XNN,KMG
ISP,MCO
HKG,DXB
LAX,GRU
FUK,CJU
CLT,SAT
GRU,DTW
ORD,FCO
DEN,MCI
CPH,SVO
MAD,TIP
BLR,PNQ
XIY,SHE
TLS,RAK
ORY,TXL
NRT,DEN
NGO,FUK
XSB,AZI
TNA,KWL
CAN,HET
VCP,PFB
DOK,KUT
STR,PMI
CMH,CLT
BJF,BVG
LIS,SSA
AKB,DUT
DUS,EXT
WNZ,PVG
CAN,HFE
SLH,MTV
BRI,PRG
HNL,MEL
YVR,LAS
HFE,CSX
HEL,DEL
ACE,BHX
KHV,NRT
AMS,LIS
OGG,HNL
CPH,LHR
VAA,ARN
FAO,EMA
TPE,URC
BKK,SZX
STR,DLM
BAV,PVG
CHQ,HEL
ATL,PVR
MUC,AOK
ATL,GSP
IAN,OTZ
SDQ,GRU
SFO,JFK
MEX,MIA
PHL,ALB
MCI,SLC
NTE,FEZ
RIA,POA
DLC,TSN
OLB,HAM
MHQ,HEL
NAY,CZX
HKG,CKG
DTW,CUN
CAN,WXN
SHE,SZX
BWI,PWM
DAR,JRO
CYS,WRL
STN,IBZ
DXB,IKA
KEF,CDG
YUL,YYZ
WLG,NSN
ARN,GOT
BIA,ORY
SVO,ASF
PVG,XIY
LED,AMS
PPW,NRL
IAD,MDW
XMN,NGB
PHL,BTV
BHX,LCA
ALG,IST
LGW,DBV
PVG,DTW
MAB,BSB
DUB,VCE
ALC,TXL
SZX,YTY
SOC,CGK
YMM,YYZ
PIE,SBN
ZAL,CCP
CCS,MAR
JNB,PLZ
VVI,TJA
NOS,TNR
RSD,NAS
KHI,PJG
ELQ,CAI
FLL,GSP
NRT,YVR
XIY,URC
XIY,SJW
BWI,RSW
ICN,REP
GND,JFK
MAN,ATL
RAK,PSA
BKK,PVG
STR,TXL
ELQ,JED
OTP,LIN
RMQ,MZG
LGK,SIN
YHI,YCO
MAD,SCQ
FAO,PMI
BCN,LPA
GFK,SFB
BKK,NBO
DYU,NBC
PEN,SIN
FBM,NLA
NAN,NOU
MBA,IST
ZUH,YIW
STR,VIE
PVR,MEX
FRA,DTW
TSN,HKG
BRS,CHQ
PUS,SPN
BFS,EDI
GRB,ATL
CAG,MAD
DFW,DAY
SAW,BEY
JED,FRA
TAK,HND
NRN,CFU
SYD,AUH
YZV,YPN
THR,SDG
BKK,CTU
BEG,DUS
GIG,CGR
LGW,FNC
BKK,DXB
ILO,CEB
ERM,JCB
VCE,SUF
LTN,BZR
SRZ,TDD
IKT,ODO
SYZ,AWZ
GRU,CDG
FLL,NAS
FSC,NCE
CTU,CKG
RDU,LHR
BOG,HAV
HYA,ACK
YQT,YXL
HGH,HET
WNZ,KMG
FAO,LBA
YJT,YDF
SVQ,LIS
CCP,SCL
SFO,JFK
MIA,PLS
TPA,CLE
ORD,CMI
FRU,KZN
BHD,SOU
FOC,CGO
PHX,ONT
ADD,ACC
MEL,AUH
SEA,HNL
OSS,DME
CAI,BUD
LIS,OPO
BGI,SVD
IAD,ATL
NKG,KMG
SEA,IAH
EWR,PTY
YUL,YYG
CGH,JOI
CAN,DAC
BLQ,AGP
CGB,PVH
FOR,MXP
MNL,XMN
RIA,URG
CTU,KWL
CMN,YUL
MXP,CDG
MBJ,MIA
SKG,FRA
BRU,HEL
FRA,TLS
ISA,CNJ
DUS,DJE
MUC,TRS
GIG,VIX
ART,ORD
WAW,SZZ
ATL,BQK
CFU,FMO
FCO,ATH
IAD,LHR
MAA,KUL
THR,ADU
MAD,CLJ
JUV,NAQ
LAX,MFR
YYC,AMS
BOG,LET
PVG,HAN
KIX,TNA
VCP,CGB
ISB,JED
LIN,BCN
TNG,LHR
PEK,CAN
OVD,SVQ
TXL,OLB
CCS,PZO
KOE,DPS
FOC,BKK
NAN,MEL
CLE,DEN
CCF,OPO
MUC,DRS
SRY,AWZ
MUC,NAP
LTN,ALC
AUH,MCT
IST,VKO
ARN,AMS
BTS,LTN
LFT,ATL
SHE,JNG
SAN,TUS
MEX,PXM
MLI,SFB
MAD,CPH
TGG,SZB
DTW,YYZ
STR,SAW
IND,CUN
FOC,TSA
SDU,VIX
DCA,ILM
CGK,BPN
MEL,WLG
BLR,AUH
LGK,KUL
XIY,CAN
OAX,TIJ
PHL,LAX
DLM,EMA
SIN,BDO
DME,AER
MAD,CUN
SIN,PEN
PHX,SFO
CLO,GYE
DLA,NBO
NRT,HKG
FUE,LEJ
LCA,LGW
NRT,TAO
CHA,ORD
CDG,SIN
BRU,HER
HNL,SYD
TKS,HND
CMH,ORD
SVO,PEK
GDN,HEL
NKG,ICN
ATL,SAV
CPH,FLR
LIS,LAD
PKC,DME
MUC,CDG
TEB,ACK
GVA,FCO
DJJ,UPG
IXZ,MAA
CLE,SYR
YZS,YRT
CAN,HET
KLX,SKG
CGQ,TYN
MYD,WIL
OMA,MDW
EMA,GRO
AGS,ATL
AGA,BRU
BOD,OLB
BHK,DME
GVA,MLA
KIX,HNL
SIN,NRT
YIC,KMG
CMH,DCA
CCU,GAU
INC,HGH
ATQ,DEL
BSB,MAO
CZX,SHE
HRM,HME
XIY,PEK
XIL,HET
DUB,FRA
BIA,LYS
AES,LGW
JDH,BOM
HET,SHE
YEG,YXX
LHR,MUC
MIS,BUA
CEK,EVN
HKG,SVO
HRB,YKS
MST,PMI
JUB,KRT
NVT,GRU
XIY,WUH
RTM,TLN
CMB,MAA
CGP,JED
TOE,TUN
FLL,BOG
LJG,MIG
FCO,TLS
VIE,JTR
DPS,BDO
SYX,NNG
CLT,GCM
DEL,DIB
HAK,KMG
FAT,LAX
VLC,OVD
POM,MDU
DKR,IAD
KOJ,HND
PHX,MCO
ATL,IND
ATH,AMM
STR,VIE
DTW,MSY
AJA,LUX
REP,PNH
AMS,CUR
SVO,PVG
JSH,KSJ
SZX,TAO
DEN,IAD
BCN,RNS
HET,CSX
HHN,SKG
RDU,FLL
TXL,CTA
SFB,ROA
BDL,MDW
LCA,LWO
ATL,GRR
HKT,KUL
TSN,ICN
SXB,AMS
BCN,TLV
SYD,LAX
PDX,DEN
CJU,CJJ
JFK,BOG
CGN,VIE
ATH,AXD
MRY,PHX
DXB,BHX
MUC,YVR
BRM,CCS
NTE,LCY
LHW,XIY
BLR,MYQ
OAK,ORD
PTY,GDL
EWR,HKG
DME,OVB
CKG,TSN
SUV,VBV
TAE,PVG
LGA,IND
BKK,CAI
KTW,NAP
HKN,LAE
SDQ,SXM
ADD,DIR
FLL,CUN
CXJ,CWB
YYZ,YUL
DEL,NBO
ATL,RIC
XMN,TAO
NTE,CLY
MRU,RUN
HRE,LUN
ATL,ICT
TFS,STN
LAX,OAK
RAS,MED
BOD,CMN
PPT,NOU
ULN,FRU
LHE,AUH
SJU,DTW
MEX,LAP
CGK,PEK
JDZ,XIY
AGA,MAN
IEV,DME
PHC,LOS
LOS,QOW
MCO,BHM
SAT,MEX
ZRH,YYZ
BKK,OSL
SYY,BEB
VIG,PMV
HRE,GBE
VKT,SCW
LGW,LCA
ICN,SFO
XUZ,TPE
RTM,SPU
KUL,KWL
GNM,SSA
LXA,XNN
BOM,VNS
GVA,AMM
SON,SLH
ATH,BCN
PVG,HIJ
REN,DYU
PHC,LOS
CPH,VCE
KWE,PEK
MXP,BIO
PEK,WUH
XMN,HFE
RGN,BKK
NBO,CAN
XIY,INC
UDI,GRU
BKK,PEK
BNE,POM
ANF,CJC
HET,TAO
DLM,BFS
CLT,SMF
KUL,TRZ
TSE,SHJ
CTU,JHG
USM,UTP
KRK,FRA
SEA,JFK
PVG,BKI
PKN,CGK
ATL,DFW
PMI,NDR
DEN,BDL
CNX,NNT
PMO,SXB
DME,KZN
GRU,MIA
ORD,RSW
BNE,RMA
TPE,SFO
TAS,LED
TSN,HAK
EWR,DCA
MIA,CDG
ORD,SJC
MIA,GYE
SVG,ABZ
WUS,XMN
FCO,PHL
CMB,DME
ORY,DJE
CHO,ATL
LAN,ORD
RTB,BZE
SGF,PIE
XNA,ORD
DKR,ABJ
YCY,YFB
DUS,RIX
ARC,VEE
FCO,CGN
ALB,MSP
HAK,WNZ
MNL,CEB
PER,DCN
HKG,SGN
MAD,UIO
VVO,YKS
JDZ,FOC
TAS,ATQ
TLC,GDL
JOG,DPS
LBA,AMS
AMS,CPH
SIN,SOC
MCI,SLN
TLV,SXF
PVG,LHR
MIA,CZM
NCE,LUX
ABJ,OUA
NGO,OKA
SVI,BOG
AMD,BLR
ATL,FLL
SVX,FCO
LHR,BOS
AMS,MSP
ATL,BOS
SVO,BLQ
DRW,KNX
FUK,NGO
RIX,ABZ
PTP,ORY
TPE,ICN
ATL,LEX
ORY,BES
SSA,BRA
NNG,WUH
MAN,SXF
DEL,NRT
ATL,CUN
ORY,JFK
LBD,CEK
ICN,SIN
SCW,LED
MRY,LAS
XIY,WUX
PHL,LHR
BSB,GYN
HGH,LYI
ROA,ATL
LAX,PRC
HGH,TYN
MTY,ATL
TPE,KWE
TIJ,CLQ
ATL,MIA
VRN,FCO
LEJ,TFS
VKO,VNO
BWI,PBI
MUC,CAG
SAL,IAD
LIM,AQP
CNF,SSA
JER,LPL
BLL,FRA
MAD,NTE
LAX,SBP
PHX,PHL
FRA,ADD
LTN,FCO
RDU,DCA
LYS,MLA
AMD,CCU
LAU,MYD
ELG,OGX
ATL,BHM
DUB,ABZ
ICN,UUS
ZRH,MCT
SVO,TLL
SON,WLH
IST,BEY
YEV,YPC
PHX,TPA
LGW,CFU
TRI,ATL
OTP,TSF
SZX,YIH
AER,IST
COK,DXB
OIT,HND
CGB,GYN
YUL,FRA
CXR,DAD
GSP,PHL
RUH,TUI
DEN,RKS
SHA,XMN
MRS,CAG
DXB,KHI
BOD,AJA
PVG,CJU
SYD,NOU
URC,ISB
CJU,HRB
BLR,COK
SAL,ATL
TPA,MSP
VLC,STN
CGK,SYD
WUH,CKG
FKB,ALC
BSR,DXB
ATL,GDL
ATL,TUS
RAS,THR
POS,CCS
DEN,SAT
RUH,FCO
ACC,ABJ
JUB,NBO
TGD,VIE
AUH,HKG
POA,CWB
CVG,SFO
INC,HGH
MTV,TOH
OKA,ISG
LAS,MSP
WMI,MAN
XFN,SZX
ZRH,SPU
PIE,CID
ASU,GRU
EXT,BHD
KMG,SYX
BOD,RAK
SCL,CJC
LED,DME
LIL,BOD
FLL,FPO
HER,FRA
VIE,LCA
LUN,LLW
MNL,ILO
VIE,MXP
AUH,SGN
SBA,DEN
MAD,FLR
BSL,BDS
HAK,TYN
KSQ,LED
PHX,LHR
RUH,CAI
AAL,IST
DEN,SMF
ORD,ATW
KIX,TAO
DEL,BLR
MUC,VCE
CLT,FPO
YUL,SNU
CAN,RUH
GTF,SEA
MAO,PVH
TSE,ALA
AMQ,CGK
BFJ,KWE
ASF,SVO
OKA,NRT
TFS,CRL
JFK,BCN
VVC,MVP
LGB,SEA
CAN,KMG
PUJ,MUC
MSP,MIA
MJN,TNR
ODS,KBP
TRF,CPH
PBI,MHH
ICN,MXP
TUN,TIP
KMG,HKG
AGP,BRU
PHX,IAH
AYT,CGN
BOD,PMO
MEX,CUN
WUH,XMN
BOM,TLV
XIY,PVG
IXE,BOM
SOU,GLA
BIA,LIL
AUH,IAD
TPA,HOU
CNX,ICN
YZF,YRA
BAH,AUH
ATL,HSV
YPM,YRL
TGG,MYY
SVX,HEL
PVG,XMN
GMA,MDK
DXB,MNL
SJW,SZX
STN,HAU
IST,ODS
SYZ,TBZ
TPE,TYN
DME,KRR
ATL,CLE
CPH,FLR
SFO,ICN
PHX,SAT
SEN,SXF
IOM,LCY
ULB,VLI
YVR,YLW
CCS,AUA
FRA,TUN
CDG,BSB
LEX,CLT
WUH,XFN
MDW,MBJ
WUX,WUH
ATL,TYS
OSL,FLL
PMI,TXL
BOS,PLS
LGA,MIA
BAH,MNL
ILO,MNL
SIN,HAK
NRT,MNL
CJU,GMP
MDC,SUB
BWI,DEN
BRN,CGN
YPY,YMM
MLA,NTE
XNN,XIY
PEK,CIF
IAH,EWR
MEX,PVR
HMO,TIJ
CDG,CMN
LUX,DUB
JNB,POL
OAK,HNL
LGW,LIS
ATL,MEM
RGN,DMK
YUL,IAH
SYD,AVV
GDN,BGO
VLC,IBZ
BES,LYS
ZRH,TXL
CCS,HAV
LAX,ZIH
TPE,SIN
SJU,STI
CDG,PTP
LAX,PWM
CBR,BNE
BGO,RIX
NTE,MIR
HEL,BCN
SEA,YVR
DCA,SDF
COU,ORD
EIN,AGP
BHU,BOM
SIN,SYD
WXN,XMN
JED,GIZ
CAN,HET
SDF,MIA
STS,SEA
SEA,BOS
SKG,KLX
BPS,CNF
LHR,BGO
KEF,DEN
GYD,PRG
UPG,SIN
TKU,ARN
HKG,HAN
AWZ,MED
BEL,FOR
LHR,YYC
BTV,EWR
JNZ,TAO
BOM,CCJ
SEA,NRT
BOM,JAI
MBJ,JFK
TPE,ICN
ATL,BRU
IDR,DEL
DCA,MYR
SKD,LED
CKG,SHA
ORD,ELM
CGK,SIN
KMG,CTU
CHQ,OSL
GLV,WMO
CID,AZA
TPE,DEL
OPO,PMI
SXF,GVA
NRN,FUE
DXB,SIN
BHO,BOM
ACE,BHX
AMS,SXB
IST,CMN
VLC,LIS
ZRH,SIN
ZRH,LAS
GYE,AMS
OSL,VXO
LAS,YYZ
AAL,BLL
YNT,TNA
BOS,ORD
RMQ,HGH
ORD,PAH
SFO,HNL
CME,IAH
XIY,PVG
TSV,MOV
XMN,CSX
LXA,PEK
MAN,REU
MOV,BNE
ACY,BOS
CDG,LAD
DEL,GAU
MSP,SDF
ATL,MSP
MED,MUX
HER,DME
MLA,BRU
MEX,SFO
NKG,KMG
MIA,NAS
ONT,DEN
PHX,TUS
CSX,LYI
PVG,NRT
YVR,ICN
MCZ,GIG
PVG,HDG
DYU,SGC
BGY,IEV
LOS,BEY
ACC,ABJ
GOT,LYS
TFS,ZRH
ORY,NCE
TPE,HKG
SJO,TGU
BEG,IST
PKZ,VTE
AGP,NRN
IAD,YUL
FOC,CKG
LAD,LHR
GRO,IEV
FOC,XIY
DEN,SDF
DFW,TUL
CPH,LIS
LHW,PVG
SIN,KIX
PHL,LHR
YBP,CAN
MAD,JED
NBO,LVI
COR,AEP
JED,MCT
AJA,OSL
CAN,TYN
USU,CEB
MXP,SSH
ORY,PMI
LOS,FRA
PEN,SZB
MSP,TVC
LGW,MPL
CEK,DWC
FCO,OTP
LPA,MUC
CSX,HET
YUL,JFK
TAO,NRT
PSA,NCL
TYN,TAO
CLT,ATL
XSB,DXB
BOI,ORD
SYX,KMG
LSI,ABZ
DLA,FIH
JED,FRA
FRA,IAH
ORY,MAD
PVG,ZUH
BNE,SYD
NKG,PEK
DEL,LHR
HET,CIF
XIY,CKG
MNL,TPE
DAC,CXB
AMS,BCN
YYZ,MUC
LIR,EWR
HAN,CTU
BHX,FRA
HGH,KWE
HND,KMJ
GDN,HAU
AMS,ARN
LIS,AMS
SNA,SEA
DZA,DAR
NAP,ZRH
MEL,SYD
PIE,PBG
GRR,CVG
SIN,SRG
BIO,TFN
IEV,BUD
PEK,DYG
MUC,SBZ
OVB,SVX
KBV,KUL
ORD,LEX
HND,OBO
IST,DOK
SMF,DFW
BOG,SCL
BUD,CRL
BOM,SIN
PEK,INC
SFO,MEX
MEX,LAS
DYU,KRR
CCS,BLA
OSL,WAW
MAN,JMK
RIX,WAW
GKK,MLE
SEA,AMS
MSP,SBN
VIE,FCO
FUK,ITM
DXB,LGW
HAM,AMS
TPE,CGO
SXF,KGS
BMA,HEL
HAV,MAD
CLT,BHM
HNH,JNU
TUN,DKR
BRU,LPA
SJW,KWL
XMN,CIH
BFS,TFS
CLE,ATL
FPO,MIA
BLQ,OTP
CLT,TTN
HFE,SZX
HKT,BKK
OPO,AMS
YFB,YAB
CVG,TTN
YUL,HOG
PLM,PGK
DEN,ATL
