source_airport,destination_airport
CGN,TXL
BOS,MVY
ZRH,DME
PTP,DOM
BCN,MUC
MSP,DCA
HAK,TSN
KMG,NKG
LBU,KUL
PHL,RIC
SFO,ORF
CRL,BTS
MUC,RAK
BOM,PNQ
NRT,SDJ
GRX,PMI
GTR,ATL
TIA,TRN
TXL,BRU
VIE,YYZ
AMQ,UPG
YNT,ICN
BSL,FAO
AUS,BOS
SLU,FDF
SCQ,CDG
ATL,FAY
GRU,BPS
MBT,MNL
GVA,SXF
MCT,AUH
ATL,ABQ
FOE,ORD
DUR,HRE
ICN,DLC
BON,CUR
GRU,JOI
KGS,STN
HMO,CJS
BOS,CUN
DSM,MDW
STL,CMH
GET,PER
LIM,HUU
HAS,RUH
YUS,XNN
YHR,ZTB
GYD,IST
SUB,CGK
RDU,MSP
ORY,ALC
MNL,ILO
GIG,SDQ
ECN,ADB
GUM,FUK
OTP,KIV
KMG,DAX
FLL,SJU
GCM,MIA
MRU,NBO
SYR,EWR
HYG,KTN
LAS,JFK
BDQ,BOM
CLT,TPA
MAD,MRS
SSA,VDC
PAP,FLL
NBO,WJR
CPH,BCN
KAL,HSL
TXL,VCE
CGP,DXB
ORD,YXE
DLG,ANC
OVD,BCN
XNA,CLT
PHL,PUJ
CAG,STR
CGO,KWE
BOM,MUC
MUC,MLA
CKG,WUX
CIA,BLL
LAX,DEN
KLW,KTN
BOJ,LTN
ORD,ROC
HND,MMB
YBG,YHU
SAW,MXP
MLA,BRU
NDJ,NSI
BAH,SAH
CRL,ALC
TSE,UKK
MEX,MAD
VRN,LGW
HGH,MFM
GDL,TLC
RAR,MGS
ATL,HPN
NLA,SLI
BOM,IDR
LPA,FUE
SMF,OGG
DXB,SAH
CDG,IAD
CPH,LAX
DRW,BNE
TPE,CGK
OSL,MOL
BRU,SVO
KHH,MFM
XMN,CGO
TIP,FCO
PER,MEL
TRZ,CMB
NRT,DLC
WNZ,CTU
CTU,NRT
PVG,JFK
IAD,DTW
IAD,ATL
MSQ,IST
MFM,HAN
MXP,MRS
HKG,TLV
SFO,ATL
TPA,MIA
BUF,ATL
KWI,JED
YNT,KIX
CDG,NDJ
ORD,CLE
BLR,PNQ
PUJ,JFK
JDO,BSB
ICN,CAN
HHN,IBZ
SZX,TPE
AGP,NTE
MJV,NCL
RAB,HKN
CVG,DFW
CAN,DAD
XIY,CTU
EVV,DTW
BOO,OSL
MSP,DCA
HET,TYN
HGH,CKG
YVR,YPW
PHL,CUN
MHH,MCO
BZV,CDG
RUH,LHE
ICN,AUH
HOF,SHJ
PUS,PVG
RNB,ARN
XNN,PEK
BKK,NYT
TAS,ROV
CTU,JHG
LAS,LAX
MAS,LAE
SCW,LED
SIN,CSX
SYD,CHC
IST,LED
THL,KET
ABJ,ACC
IST,VIE
TFN,LPA
SFO,MRY
ARN,BKK
MBA,FRA
BTV,ATL
FNT,CLE
KWE,HFE
PHX,IAH
BLL,KEF
ZAD,MUC
MNL,SIN
ASO,ADD
MAB,BSB
CMH,BWI
LPA,BRS
AES,ALC
DTW,HPN
PKZ,SGN
NRK,HEL
XQP,SJO
DFW,DEN
JFK,ANU
BKO,DKR
TUN,TIP
KJA,FRU
ORY,BIO
TIJ,LAP
LPA,MAN
VIE,VCE
DUB,CIY
SYX,PEK
VVI,IQQ
EVN,VKO
CAN,BKK
BET,WNA
EZE,MVD
BKI,HKG
LMP,CTA
SFO,SJD
BJL,FNA
VFA,JNB
BMV,DAD
ORN,ALG
MAA,SIN
NNG,TPE
SNA,YVR
PEK,JXA
PIR,DEN
AGP,BLL
HGH,NNG
LAX,SFO
RSW,HPN
OGG,KOA
CTU,SHA
MAA,MLE
CDG,PMO
LED,SKD
ATL,SGF
DUS,FNC
LXA,BPX
PTY,CCS
BRU,TLL
MIA,DCA
EBB,RUA
JAX,CLT
COO,ABJ
BOM,COK
BCN,LBA
BKO,DKR
GYD,NBC
TNA,CKG
MRY,SAN
MEL,ADL
SYD,CBR
MSP,ATL
TRF,RIX
CLT,LHR
LJG,KMG
MTY,CUL
GRU,SDQ
ATL,SFO
DFW,MSP
TLS,CDG
JED,KWI
YOW,YQM
ROC,ORD
HAM,PMI
BEN,SFA
MNL,SUG
LHW,TSN
HER,MAN
CPH,FRA
AMS,KRK
CDG,IST
CLE,CUN
EWR,GLA
AMM,ATH
CMH,IAD
DUS,RHO
KCH,KBR
SHE,TAO
VNO,RYG
CMN,SVO
CPH,TRF
FRA,CMN
KHG,URC
CCU,SIN
PPS,MNL
IST,DYU
STN,VNO
DLC,XIY
LPA,RAK
KMG,CGO
KUL,KCH
CPH,CAI
ATL,FAY
MQL,MEL
FRA,FAO
VIX,SDU
VSA,PAZ
OGX,ORN
LEJ,HRG
HRB,CGO
ATL,SRQ
GVA,LIS
UIO,ATL
PEK,CTS
ZRH,EWR
YNT,HRB
ICN,TPE
ZRH,YYZ
RIX,PRG
MCI,MEM
DFW,MSY
JFK,DCA
DFW,PHL
CIA,CAG
POS,CUR
BKK,HKG
MSP,ORD
KUL,BKI
VNO,BVA
ORK,GDN
PHX,MZT
IAH,GCM
PHL,ATL
MAN,PFO
LJU,MUC
KIR,DUB
THR,ABD
ISB,DMM
PNS,MCO
TAO,WNZ
PGD,TYS
CDG,CMN
HAJ,SVO
SAW,SJJ
BSL,MUC
FLL,HPN
HKG,PVG
EGO,KUF
RUN,SMS
ORD,AMS
TMR,ALG
GRO,WRO
HOU,CRP
MNL,KLO
BRU,CTA
POS,FLL
WMI,MRS
WUH,HAK
CDG,SOF
LHW,CSX
PRA,AEP
RNA,IRA
DEN,MEM
YBP,PVG
CLE,MSY
PUY,BVA
KUL,CGK
BOM,GOI
OKA,MYJ
NBO,DAR
TRS,STN
YHZ,BOS
YFC,YYZ
KWI,DMM
MSP,YWG
KMG,HFE
ROV,SVX
BNX,ZRH
MAO,GRU
FCO,JFK
DLC,TNA
HAN,DAD
DCA,PWM
COO,DLA
FCO,ATL
SHE,NRT
SXM,STT
KWL,PVG
AGA,LUX
PHL,BNA
MNL,DGT
BOS,RIC
BLR,GOI
YNB,CAI
GRU,EZE
MBJ,FRA
NCE,TLS
BKO,LOS
SHA,XMN
FRA,WAW
LAX,GUA
CWB,FLN
KOJ,PVG
CFU,DUS
MSY,DFW
LED,NMA
WUH,AQG
FUJ,FUK
FLN,POA
DFW,BOS
SPU,OSL
HAN,PNH
LED,ATH
CTA,MUC
SID,AMS
MSP,MCI
HKG,CNX
CLV,CGH
NRT,CJU
CDG,NTE
MUC,TRN
KGD,EGO
BOS,LAX
BVG,MEH
PTP,MIA
KMG,NNG
KTW,HHN
MXP,FCO
MCT,COK
RBA,STN
SCC,BRW
ICN,SFO
MRS,SVQ
MWZ,NBO
ZAG,ZRH
PEK,CTU
PTY,FLL
ANM,WMN
BCN,MXP
IQQ,ANF
NNG,WUZ
BND,MHD
DFW,MIA
UUD,IKT
HEL,JYV
KBV,KUL
LHR,BRU
CAI,TUN
OCC,LTX
FCO,SXF
BJI,MSP
JJN,WUH
OPO,GIG
CCU,BLR
MIA,ATL
FRA,LHR
SFO,PVR
DUB,ALC
OAK,SNA
SXF,CAI
GIB,BHX
BNA,MIA
HNL,LNY
VKO,ESB
WNZ,PVG
SEA,CDG
BMA,HAD
BSB,POA
SFO,BWI
CTU,JHG
BOD,LIL
YXS,YYC
MSY,DEN
JFK,DUB
ARN,UME
NMA,OVB
SIN,ICN
AUH,GVA
SEA,DFW
LAE,DAU
PVD,DTW
TXL,AOI
BOS,LIS
LHR,MSP
WLG,WRE
CDG,DTW
HGH,CAN
LIM,JUL
SZX,KWL
TIJ,DGO
OGG,ITO
AZA,MOT
THR,KIH
BRU,ATL
CDG,RNS
FAY,CLT
JOG,BPN
SFB,DSM
AEP,IGR
YQG,YTZ
NAS,GCM
MEX,OAX
ISA,CNS
MEX,MAD
FOC,CZX
BET,CYF
LAX,GRU
ATH,STN
PER,BKI
TPA,DEN
FWA,MYR
XMN,ZUH
AYT,CGN
KRL,HMI
LCY,BSL
NNG,KWE
ATL,GNV
DTW,PHX
ORY,FCO
HGH,PEK
EWR,MAD
GZO,HIR
FCO,LGW
SIN,DXB
URC,YIW
AKF,BEN
SAN,SEA
OKJ,PVG
TFS,FMM
FAI,SCC
HRB,TSN
SZG,TXL
PHL,PHX
JED,BAH
BTT,FAI
HGH,HET
MSP,ALB
DJE,LIL
BWI,ORF
PHL,SAV
MUC,WRO
SAL,IAD
STL,BNA
ABQ,DAL
UPG,SOQ
WUH,LHW
SSH,BHX
MSY,SFO
DZA,HAH
LIS,SVQ
FMM,CLY
BHX,EWR
MAD,JFK
HOD,SAH
ALC,MAN
ERS,MPA
CAN,JZH
CWA,DTW
PEN,SIN
ESB,MLX
KMG,FOC
VNO,STN
CSX,WUX
BCN,MIA
RIX,BGY
ZYI,PEK
OAK,PVU
YRT,YCS
FUE,BHX
BAH,BGW
NRT,FUK
LJG,HGH
SIN,CNX
TIM,DJJ
DZA,HAH
EWR,LAS
CGO,HFE
SJU,DOM
MUC,FRA
LAX,OGG
BOM,CAI
LKO,DEL
ADD,FIH
LPA,FUE
AOO,JST
DBV,ZRH
ZAG,VIE
BSB,FLN
TXL,STR
CIF,HET
NNG,TSA
CGQ,XIY
BRU,ALC
ALB,MCO
TSV,MEL
GRU,AEP
HND,YVR
XNN,CGO
KWI,PEW
TAO,DLC
MAN,SSH
TPE,WUH
PHL,LHR
SXF,DLM
BRU,DEL
ASM,SAH
YCU,URC
CAN,PVG
PTP,MIA
KUL,BOM
HFE,LHW
TPE,NRT
TUS,PDX
SHH,WAA
DUS,IBZ
SAW,KYA
YYZ,CVG
CUN,DFW
CTA,FRA
PHX,YUM
TBS,FCO
MFM,TYN
LED,KZN
HMI,PEK
NKG,FOC
ADL,PLO
DEL,IDR
DZA,HAH
ORY,BIA
CDG,NSI
STR,DUS
MYJ,ICN
BTR,CLT
LED,LBD
XMN,CTU
KWI,SAW
PHX,ABQ
BOS,PHX
JFK,CDG
DEN,CEZ
LHR,BHD
CPH,AMS
SEA,SBA
YYZ,STL
CXH,YWH
ATL,CHA
CAI,LOS
AQG,HAK
SHE,TPE
URC,WUH
FLL,DCA
JED,EAM
SAW,MLA
JQE,PAC
GLA,AYT
ZRH,BKK
DUS,HAM
STL,SAN
PIR,HON
BNE,HVB
SKG,HAJ
TNA,SZX
CKG,PEK
AYT,STR
YQZ,YWL
KUL,PEN
BWI,SLC
SID,MAN
NAV,SAW
BGY,VNO
RSW,PIT
AKL,KKE
YVM,YXP
VRA,YUL
IST,BAL
PBI,ATL
ATL,EVV
ORD,MHT
LTN,MXP
HRL,SAT
SCQ,IBZ
BSL,BOD
LHR,TXL
PPS,MNL
ORD,SGF
LBA,TFS
MQT,ORD
JAN,ORD
NRT,DFW
BCN,BRU
HAN,KUL
KMG,HAK
MIA,FRA
IAH,BTR
SPU,ARN
NRT,CTS
MCO,DCA
GEO,YYZ
KIH,SYZ
SMF,DEN
ELP,SAT
OSS,DME
ABQ,LAX
TNA,DLC
KHI,MUX
ATH,HER
SEA,ORD
XMN,HKG
SJW,SHA
HRK,VIE
TNA,KHN
ZAZ,PMI
OSL,LIS
OKA,NRT
SHA,YNT
TAS,LED
LBA,TSF
LIN,ARN
NCE,CPH
LIM,SCL
NAN,BNE
DXB,CMB
HMB,KWI
TLM,MRS
SCL,EZE
MAN,ADB
CLT,DAY
CDG,BIO
CLM,BFI
TOB,TIP
DXB,MRU
PNH,SGN
TXL,NTE
DTW,YUL
KUL,MEL
DLM,FRA
MAN,ABZ
ORD,DEN
AMM,BGW
ZRH,SZG
CUN,FCO
MAH,NCL
FLL,BNA
LGW,BFS
TSN,CTU
DAU,POM
MRV,DYU
WNZ,SZX
ORY,PTP
BIO,LPA
PHL,CHO
ATL,BQK
VDZ,ANC
TRN,CRL
AUH,PEK
STN,PUY
MRV,SVX
YYZ,YQR
WVB,JNB
BEY,OTP
LGA,XNA
PHL,PVD
TLV,LED
KHH,XUZ
SYD,HKG
HKG,SGN
VIE,DUS
CMN,CDG
SCY,GYE
GMP,KIX
FRA,GOT
LAS,TPA
REP,PUS
XIY,PVG
DUS,FUE
MCT,KHI
DXB,SAW
SUF,BLQ
RUH,DEL
BGR,PHL
VCE,PMO
ADD,HRE
LAX,LIM
CZL,MRS
BIO,LIS
BLL,CPH
ACE,GLA
OGG,DEN
CNF,GYN
CDG,PVG
TNA,YNT
SIN,CGK
CVG,JFK
CLT,CHO
ADD,LBV
XIY,NKG
MSP,BZN
LCE,SAP
CRL,LJU
MHD,SRY
TTE,MDC
KGA,TSH
PVG,CKG
LJU,WAW
BWI,CMH
GRU,LAX
CKY,ABJ
BGO,LHR
CGQ,ICN
TMP,HEL
YYZ,JFK
DUB,SXF
DME,LCA
ATL,ORD
EIN,RTM
CDG,DLA
DEN,DFW
LAX,SJD
TPE,DPS
KMQ,TPE
TYS,ATL
PUS,MNL
DTW,CUN
DRW,ISA
MAD,PRG
BHX,CDG
VLV,CCS
IAH,PDX
SAN,SLC
DFW,GRK
FAO,NCL
LAS,YUL
ATL,MCI
BPN,SUB
SSH,IST
YPJ,YVP
HGH,SJW
DAD,REP
FLR,CPH
PEK,KJA
CTU,XMN
HND,OKA
RDU,LHR
SAL,MIA
SAN,MCO
BOG,DFW
ATH,KIT
SZX,XMN
CNJ,BNE
GVA,OLB
CHQ,ATH
BEG,SPU
LCY,DUB
LHR,YVR
BCN,LPA
LED,KSQ
AUH,TXL
MXP,DME
MAD,SVO
PUS,FUK
NDB,LPA
MUC,SBZ
PGU,SYZ
CTU,XIY
DAC,CXB
CDG,DUB
PEK,HAN
GYD,TBS
MIA,CUN
CMN,NDR
LAX,AUS
DEN,CLE
MLE,CMB
SAW,VAS
MAN,ISB
TOS,LKL
TRN,BRU
KRK,CRL
BVC,SID
ORF,JFK
BHU,BOM
AQG,PEK
BSL,STN
JED,DAC
CLJ,MUC
IST,BRE
AHO,FMM
FRA,ZRH
FMN,DEN
ZAZ,ACE
SHE,YNT
PEK,TEN
PSP,YEG
MAD,GVA
PER,RVT
SFO,YYC
BHM,MIA
NRT,HNL
JCK,RCM
EDI,HHN
RUH,BEY
CAN,SVO
ATL,BWI
TYN,DAT
TLV,TBS
CSG,ATL
YHM,YEG
PDX,EUG
YYR,YYT
LGW,VLC
FRA,DME
DME,SVX
MMB,HND
TAS,AER
YYZ,MSY
SOY,KOI
TPQ,TIJ
LAS,HOU
ZUH,SYX
CLT,SAT
XIY,LHW
DME,CGN
TPA,SJU
FLR,STR
DRW,SIN
OPO,BRE
BDO,PKU
ABZ,BGO
EWR,BOG
DME,FRA
VLV,CCS
FLL,SXM
CGY,MNL
ICN,SIN
YVR,KOA
CTU,LHW
NGB,CSX
DUS,NRT
BRU,GVA
MSW,ASM
RAK,LGW
YSO,YMN
LXA,CTU
SAH,KRT
ATL,LGA
PER,SIN
SPU,BEG
FAR,DFW
MIA,GNV
CJU,KPO
FRA,YYC
FEN,NAT
MQP,LVI
SIN,MDC
NKG,SHE
ISA,DMD
DOK,SVO
LIM,AMS
LPB,SRZ
GBB,DME
ARN,LHR
HAV,BOG
PEK,URC
CAN,HFE
ICN,HNL
BWI,SAT
LED,ROV
MYR,LGA
ICN,KMJ
YHZ,YQM
ZAH,GBT
LHR,LBA
BWA,KTM
YYZ,BWI
TSA,MZG
FCO,FRA
HGU,MAG
SGN,NGO
HAK,SZX
DMK,NNT
CUC,PTY
WUS,CAN
HND,MMY
CLT,AUS
GAM,SVA
SHA,PEK
AMA,DAL
FRA,LOS
KWE,HGH
TSN,UYN
CDG,BSL
NYO,MLA
BRU,BOJ
SXM,EIS
HEL,MUC
NUE,STN
EBB,ADD
LLW,LUN
LAD,JNB
ZRH,BNX
CDG,IST
CCS,SVZ
GSP,CLE
FRA,JFK
CAI,ADD
MIG,SYX
MKW,DJJ
DSN,PEK
GRU,POA
FCO,LCY
BOM,ATQ
YEG,ORD
KUN,BHX
LXA,NGQ
JED,MAA
NUE,BCN
LGW,CFU
TYN,TAO
GSO,LGA
ZRH,NAP
NKC,CMN
CIA,BTS
SHA,TAO
YEG,YUL
DEN,FAR
LAS,GRR
BKK,LPQ
IST,ISB
SVO,STW
CMN,BOD
LCY,RTM
DXB,ADD
LCA,EMA
NKG,SYD
MOI,RAR
LAX,MCO
FRA,GPA
TAO,ICN
HKG,BKI
KTM,BOM
FUE,PSA
EBL,ARN
LED,TFS
JJN,KWE
WAW,TXL
SHE,PEK
PBO,PER
HAM,TFS
LPB,IQQ
TLC,SAT
KWI,ATZ
PEK,HET
MIA,BCN
CTS,TOY
GDL,TGZ
ZUH,HAK
IBZ,BIO
MEX,AMS
SFO,YYC
BKI,NRT
ATL,HOU
ALC,BHX
SAW,STW
PVG,CGO
XIY,DYG
GSP,PHL
SJW,SZX
KMG,CTU
AEP,MVD
GRU,CDG
FCO,VIE
BRE,IST
SDQ,GIG
TSF,BRU
MAN,PHL
MID,MEX
BMU,DPS
LGW,SID
BCN,BGY
PDX,MDW
SAN,LAX
KUL,BTU
DME,TIV
TUU,JED
SEA,LWS
DJG,OGX
NGB,XMN
PTY,POS
CVG,LAX
FLL,KIN
PVG,JZH
ORY,BIO
RSW,ORD
MCI,CLE
SJC,NRT
BCN,FRA
PLZ,ELS
AMS,FRA
KHG,URC
AMD,CCU
BGY,ACE
SIN,NNG
BNA,BWI
CMN,LAD
FLL,GGT
XIY,TAO
PER,SIN
PAC,DAV
HEL,FRA
MNL,SIN
EUG,DEN
FUE,SNN
KOJ,KIX
SXR,IXL
PLS,KIN
ESU,ORY
ATL,LAX
BRN,AMS
KOW,XMN
LPA,NDB
CKG,XIY
SKP,CRL
HER,RHO
BTJ,PEN
DKR,BJL
PDX,OAK
OMO,BGY
CDG,LBV
MAD,FLR
SVX,GOJ
HGA,BBO
ODS,IST
MNL,NGO
AGP,SXF
LPA,ACE
AGP,MUC
FCO,LCY
CNF,SDU
LAX,MSY
HRO,MCI
MHD,ADU
FSC,NCE
PVG,MXP
AMS,MRS
BKK,UTH
CGO,HRB
IBE,BOG
OSL,IST
BRQ,STN
MLW,FNA
WUH,SIN
AUH,MED
DUS,MUC
TUN,MUC
SHJ,BSR
JED,TUN
IAH,PSP
ATL,MGM
MUC,IAD
AMS,LED
KWL,XIY
DTW,BNA
ORD,PHL
MHD,KIH
SFB,TOL
AYT,ADA
STR,MUC
CVG,MSP
RUN,CDG
SCL,ANF
LOS,JNB
TJM,NOJ
GZT,ADB
OPO,LPA
CHS,MIA
ATL,SAN
DAC,CGP
SUB,BPN
HAM,BRU
DWC,KZN
DFW,PDX
TNA,KHH
GVA,LPL
PMI,GOT
DFW,GDL
LTN,FUE
XMN,NKG
LCY,DUB
DUS,CTA
STN,NYO
IAD,DKR
LCA,ATH
JHB,KBR
TLS,FCO
CHC,BNE
USM,PEN
YZG,YWB
CDG,ORD
CWL,AGP
CLT,DTW
JAX,ATL
PLS,CAP
RDU,LHR
LAX,HNL
CVG,CLT
YYR,YRG
AGP,HAJ
MCO,ACY
FLL,AVL
ATL,JFK
PEK,HLD
ABZ,LCY
GZT,ESB
KRR,NUX
TNA,ICN
JQA,JAV
YYT,YDF
DKR,ABJ
BRS,BOD
INC,URC
DUB,BRS
ORY,PMI
LAX,RAR
AXA,SJU
ORY,FDF
JOG,UPG
PFO,SKG
BEY,RUH
LAX,BDL
CDG,EXT
ROA,CLT
GND,JFK
FEZ,BVA
LBA,AGP
PRG,SXB
FRA,HER
ORD,HKG
HIR,VLI
MHH,FLL
KWE,SHA
KTE,SZB
SJW,URC
ARH,LED
BGO,ORY
NAS,ZSA
STN,MUC
CVG,PUJ
UPG,SIN
NNG,SZX
ABL,SHG
SHE,PVG
LGW,CTA
DFW,HSV
HBX,BLR
HET,XIY
MKQ,DJJ
SRQ,ORD
YFO,YQD
LIS,TNG
MLE,SIN
HKG,NKG
NRT,KHV
TPE,BNE
OTP,LHR
JED,CGK
FCO,MXP
OSS,IKT
NCE,BRS
LBV,KGL
IXR,BOM
BDQ,DEL
CGK,SIN
MLA,SVO
PMI,BCN
SYD,DRW
GIG,CNF
CKG,PVG
DXB,BOM
MED,CAI
LGA,CMH
HKT,DXB
ZSA,PLS
ROW,DFW
DUS,ORD
DRW,SYD
DRV,HAQ
STL,OMA
CAE,DFW
ABJ,BKO
DVO,DPL
GDL,CUN
MYY,LKH
TAO,KIX
SGN,NRT
MEL,LST
SVX,KRO
AYT,IST
YVR,DFW
AMS,BHX
LVI,JNB
PMW,BSB
EWR,HKG
MRS,ETZ
SCQ,AGP
RIX,DUB
SHJ,DOK
RYG,SKG
ORF,DCA
CAG,GVA
GRR,DTW
BCN,GVA
DEN,BZN
FLL,PTY
BKK,KIX
CSX,KWE
HNL,SYD
HYN,ZUH
ABQ,LAS
FOC,NKG
AKL,CNS
CGH,GYN
BOM,DEL
SJU,PTY
TOS,OSL
NAS,GGT
CMB,FRA
HKG,DEL
SSA,PNZ
LJG,CKG
AKL,SYD
CKG,YIH
CPH,TLL
SZX,CKG
DTW,YYZ
CJA,LIM
PHE,MEL
CGN,BCN
KTW,BCN
DEN,DSM
CAI,JFK
LUR,OTZ
DKR,ACC
POM,NAN
AYT,CGN
SUB,PKY
BOS,MDW
HRK,WAW
MDW,LAX
IXJ,DEL
OSL,AJA
ADD,HRE
NBO,BKK
PMI,BRS
SVO,NOZ
PUJ,FLL
LTN,KSC
KWL,HAK
YYZ,LHR
ATH,JKL
DFW,NRT
HGH,KWE
MNL,CEB
FOR,VCP
MDW,ATL
LAS,LAX
LAX,FAT
MSY,DTW
SHA,HET
TSA,SHA
RIC,MCO
AMS,TLV
YHZ,LGA
PVG,YNY
IAD,YUL
CAN,SPN
PHL,RDU
LAX,DEN
SHE,WNZ
XRY,PMI
NUI,BRW
RDU,ORD
BOM,DEL
KHI,SHJ
CAI,ADE
MUC,PMI
ADL,AKL
SIN,MLE
HAN,REP
JED,ADD
VIE,OLB
CEE,DME
DEN,DAY
PIT,JFK
YUM,PHX
SCQ,BSL
DYU,NBC
BLA,CCS
CDG,BRI
DLU,KMG
BOS,SEA
MFR,DEN
HSN,SZX
HND,MNL
SAN,ABQ
HGU,TBG
IST,YNB
DBV,NCL
ORY,LYS
ALC,ORY
DAD,SIN
DEL,BHX
DEN,TUS
PGX,EGC
IAH,PNS
NCL,MLA
TIA,BGY
AUH,DMM
VIE,CAI
PVR,PHX
CIA,BDS
VVI,ASU
TGD,VIE
CKG,HKT
HGH,XMN
CAN,XIY
ITM,NGS
SVO,PSA
STR,MXP
KHV,OVB
JED,HBE
TYN,SHA
VIE,FCO
HRG,HAM
ZRH,WAW
MXP,SOF
KJA,OSS
FLL,MCI
MDT,ORD
GYD,MRV
DAT,CIH
CMN,MXP
FAO,MUC
IMF,IXA
VST,AGP
DAR,JNB
HER,HAJ
BEG,CPH
SPC,MUC
IAH,SDF
CLT,FPO
BCN,HAM
SHE,XMN
ACC,CMN
ADL,WYA
SXF,AYT
AUH,DUB
PDV,STN
NAY,ENY
AVL,CLT
BET,EMK
MSP,ATL
XIY,TPE
VVI,MAD
ORD,GRR
SJU,ATL
PMI,BIO
LEI,MAD
AMS,SIN
MKW,AMQ
PQQ,SYD
LYS,FLR
SNE,VXE
CLE,ALB
DME,MSQ
PHC,ABV
JFK,FCO
EIN,REU
PTP,YUL
BKK,RGN
MUC,TXL
BOM,CCJ
HNL,LAX
OMR,OTP
LHR,LIS
ISB,RUH
WAW,LIS
NBO,LAD
CKG,TSN
VLC,TRS
ABV,QOW
KMG,JHG
SJO,PJM
ULK,IKT
WUS,PEK
URC,LHW
KMG,WUH
SOU,JER
HAJ,AYT
ODS,TLV
MJT,SKG
PBM,GEO
BNE,CHC
JDZ,PEK
MEX,DEN
DCA,LAN
TPA,ZRH
SYD,WLG
DSM,MDW
PVG,HMI
MSY,JFK
ICN,TOY
BRE,HAU
JKL,LRS
NNG,CKG
DRW,SIN
RAB,MAS
TRS,NAP
PMI,AAL
BHX,BRU
AJA,CDG
YQB,YUL
TNR,MRU
IBZ,LCY
LAO,MNL
PVG,SPN
SWA,SHA
NGB,BKK
RHO,HAJ
BDS,MUC
ORD,PIA
DLM,LTN
IKT,YKS
BNA,SLC
DLC,TNA
KRT,AUH
YZV,YYY
BOS,ACY
CGN,RJK
SJU,DTW
PNQ,SHJ
SJC,LAX
KBP,FRA
SGN,NRT
LGW,HAV
ORD,DUS
MSP,PHL
SYR,JFK
BLR,COK
AUA,CLT
KTW,CIA
YIH,NGB
PEK,FNJ
WUH,TAO
ALC,MOL
MOL,KSU
YOW,YUL
NRT,DME
KHV,GDX
PVR,MEX
CFU,FMO
TAS,MRV
AMS,LAX
SBW,KUL
BOS,DEN
IBZ,NCL
CDG,ATL
MCO,JAN
OSL,BLL
BKI,KUL
KIV,STN
NWI,ABZ
ATL,STT
SIN,MEL
IST,AUH
PEK,MIG
DOM,STT
SYX,CSX
DUS,BCN
HNL,NGO
JFK,PBI
LHR,LIS
CHC,HKK
OSL,EDI
SZX,HFE
DEN,ATL
MLA,CDG
BRI,MUC
BOG,HAV
ATL,SEA
ZUH,KHN
WUH,CDG
IBZ,CRL
LCY,ZRH
LAD,SSY
HMB,KWI
GUA,SAL
BAH,DEL
PRG,KBP
LMM,GDL
FLR,VIE
DFW,ICT
CUL,MEX
ATL,CMH
TPA,ATL
FIH,DLA
SDJ,OKA
NYO,CHQ
INN,AMS
JHG,KMG
CTA,MUC
TIA,IST
PEK,HAK
MRS,TLV
ALC,CWL
BRU,CFU
CLT,TRI
MXP,ALG
ALB,PHL
NTE,SVQ
IAH,EZE
PEK,SHA
DFW,MHK
MXP,MIA
DME,IJK
DFW,EWR
CLJ,CRL
AUH,BOM
KHI,MCT
MNL,ICN
SJD,CUL
CDR,DEN
MIA,BDA
HAM,LHR
SVB,DIE
CJS,MTY
HLH,NAY
KRK,MAN
SVX,DME
GND,SVD
DFW,YUL
BLJ,ORY
SFO,CLE
SVO,IKA
LYS,BCN
NRT,ICN
SAL,LAX
MAD,GRU
REP,KOS
SSA,PAV
FOC,NKG
AMS,KUL
CLT,OAJ
ORD,DFW
REX,MEX
ORN,BCN
JNU,SGY
JFK,ORD
BOS,MAD
BRA,SSA
CAG,CUF
PMI,ORY
TSN,CAN
WUH,CAN
IST,TIA
ADD,JED
YKS,KJA
JAI,DEL
BGI,POS
DBV,OSL
PMI,GRO
MCT,IST
DEN,SHV
TRF,DBV
GET,PER
KBP,IST
ORD,PIT
KKH,KWK
KJA,LBD
JFK,DCA
BCN,IBZ
YYZ,ANU
GRO,DTM
HON,PIR
YBP,CAN
EZE,JFK
MIA,UVF
HET,TNA
IKT,HTA
TXL,ZRH
BKK,DAC
GAU,BKK
ASU,MIA
JFK,DUB
CLT,NAS
KWE,XIY
SJO,GUA
AYT,ZRH
DXB,MHD
TPE,ROR
CCU,DAC
CKG,TSN
SFJ,GOH
PEK,ORD
VCE,ATH
JHG,KMG
TLC,FLL
OSL,SXF
XIY,YTY
GRU,LHR
NAO,SZX
TLV,OTP
MXP,JFK
LOS,DLA
MAD,TXL
TPE,NGO
XGR,YVP
LEJ,AYT
CVG,IAH
MSP,RHI
GAU,IMF
HKG,SIN
FNT,TPA
LHE,KWI
SUB,BDJ
HND,YVR
PMV,GND
KJA,MJZ
AGP,CMN
MAD,ACE
GOI,BOM
VLI,AKL
SHH,OME
ADB,IST
YYZ,LAX
HKG,SIN
CAN,NGB
BGW,BAH
YCO,YZF
IND,BWI
YYZ,BDL
CAN,CGK
NPE,CHC
BES,MRS
ASB,GYD
TSA,FOC
KRS,SVG
YOW,LGA
KUL,BTJ
PEK,SFO
HHN,BUD
SYD,HNL
BCN,LED
TRF,TRD
PMI,TLS
BKK,NGO
LCY,ANR
PGA,DEN
AMM,CDG
ANG,FSC
MIA,ANU
