source_airport,destination_airport
ATL,CAE
PEK,CZX
SLC,RKS
JED,AUH
IAH,GRK
MRS,STN
SJC,RNO
DFW,PBI
BNE,SIN
TRC,DFW
PTY,SJO
BRE,CHQ
YOP,YOJ
ATL,TPA
TPE,CSX
INV,MAN
GNV,ATL
BEL,ATM
CMN,JFK
GRU,DXB
XMN,SHE
GFF,SYD
AUU,CUQ
BSB,ATL
AHO,TRS
TXL,FRA
SKU,SKG
BOS,ATL
GRU,GIG
SIN,PER
AMS,BOD
HAN,CTU
SLC,DEN
WAW,HAM
NNG,KMG
MUC,VIE
NGO,FUK
VBV,SUV
PRG,LED
PVG,TPE
MDW,LGA
TUP,ATL
HEL,VNO
ALC,LTN
ATL,SMF
RAK,BGY
OVB,DME
ACE,EIN
ATH,KIV
PFO,AMS
DEN,MEM
LBD,DME
DLM,STR
PEK,SVO
ATL,AVL
MEL,PVG
ADD,JED
YXU,YOW
YTY,SYX
TNN,HKG
MAD,VGO
BKK,KHI
ZRH,IST
TXL,FLR
FCO,JED
AGP,MMX
ADZ,MDE
NSH,THR
SLC,ATL
DKR,BJL
IAH,AGU
MEL,CTU
ARN,MUC
GRR,MCO
FUK,NGO
BHH,JED
KVA,MUC
BOG,FLL
PVG,OKA
TZX,ESB
MRS,AJA
IND,JFK
PHF,SFB
TSV,DRW
TPE,NGB
AET,HUS
JMU,TAO
WUH,TAO
TPA,LGA
XMN,NRT
ZRH,RMF
DOM,SJU
EXT,EGC
BKK,PVG
NCL,DUB
KWL,PVG
ATL,MKE
JNB,BUQ
LSE,ORD
KOA,OAK
HAC,HND
KBR,SZB
ZAG,MUC
FCO,IAS
CKG,WUX
LBV,DLA
CDG,ATH
KBP,ROV
BRU,HER
UKS,KBP
PEK,CSX
LHR,IAD
INC,KMG
BZR,NYO
SAP,SJO
RUH,PEW
TSA,TYN
BCN,DUS
JSU,GOH
CDG,TGD
AKL,ADL
MFM,HGH
HEL,KEF
PVG,KIX
WUH,WNZ
TXL,VIE
BKO,NBO
DME,YKS
ILO,HKG
AEP,RGL
SAN,ATL
ORY,HER
CWB,IGU
KTW,BVA
FDF,MIA
AJA,MRS
JFK,MAD
STR,FNC
CRL,BTS
WIL,MRE
VIE,IST
SFO,ATL
NAP,VCE
NAS,BOS
TPE,PVG
GYD,KVD
ZKE,YAT
KND,BKY
HSL,KYU
CTU,WUH
OSL,WAW
XIY,LJG
LAX,IND
GRB,ATL
KIX,PUS
IAS,BLQ
DKR,JNB
MAN,RHO
HGH,CKG
CVG,ATL
DIR,ADD
MYY,KCH
KGS,BGY
FCO,AHO
ORN,ALG
CCU,SIN
BAH,TRV
SAW,AYT
SXB,STN
CAN,YNZ
SSA,SCL
ISB,RUH
AMS,AUH
IST,BJV
DLC,TSN
TPE,SHE
AYT,HAJ
TIA,VRN
HAM,AMS
CAI,MAD
FRA,TLV
MEL,KUL
KWI,BEY
LBA,SOU
URT,DMK
CGO,HRB
DEN,GCC
IXR,CCU
TPE,TAK
DEN,ATL
KIX,KUL
MUC,HEL
BJM,KGL
ADA,ECN
MOC,CNF
DFW,CUN
VGO,MAD
TUN,TOE
PIT,DFW
CKY,BKO
CVG,MSY
KWL,TPE
VSA,IAH
UDI,CNF
ARN,ADD
MUC,ACE
JNB,PER
OME,UNK
NHV,UAH
MAD,VGO
SRG,KUL
CGK,PNK
ADL,MQL
EWR,BRU
REN,SVO
DEN,SAT
XRY,CGN
HER,MUC
YYZ,ATL
FCO,JFK
BRO,DFW
FMO,GRO
PZO,BLA
BGY,BUD
SLC,PDX
KBP,BRU
POP,DUS
YBL,YVR
DAL,SLC
PRG,BRU
YUL,AMM
DVO,PPS
SJW,URC
PUJ,MIA
HKG,BKK
RYG,RZE
SJO,IAD
DCA,VPS
YAY,YYT
BFL,DEN
SAW,CPH
RNO,SJC
FNA,CDG
NKG,CTU
VVI,MIA
NBO,MBA
FUK,PUS
PEK,HAK
ATH,ADB
MYY,SIN
GVA,ALC
TPE,MNL
TNO,SJO
OLB,CGN
TKK,GUM
VLC,BGY
MRV,ASF
VIE,OTP
FRA,WDH
TIP,TUN
TYN,TAO
LTN,AYT
GDL,CUU
CCU,KTM
EDI,DUB
ATQ,BOM
YYC,IAH
SJO,FON
BOI,GEG
BRE,VNO
PHL,RSW
DUB,JFK
PVG,ICN
MDW,OMA
IST,DLA
DAL,LIT
TIP,LHR
BGY,LPP
DFW,SAN
IAD,LWB
IBZ,BRN
CPH,MAN
DEN,RSW
ATL,AEX
BAV,TSN
MEL,BNE
OSL,FAO
MXP,LYS
TPE,PEK
AGA,SXF
SHJ,ODS
CTU,YNT
PNS,TPA
DFW,LGA
TRF,SZZ
NNG,CAN
STL,LAX
IOS,CNF
ANU,SBH
STI,SJU
AJA,LGG
CNS,HKG
VCE,PMO
AMS,CPH
KUL,CGK
ALC,CGN
KER,IFN
BOS,BUF
STL,CLE
OOL,KIX
MEX,PTY
JTY,ATH
CDB,NLG
MCI,BWI
RDU,EWR
GZP,CPH
KMQ,NRT
LYG,HKG
DCA,ATL
LPA,VDE
SIN,CGK
PHX,DEN
PVG,CGQ
KRR,KJA
LBA,AMS
TPE,PNH
HRG,LGW
DME,RIX
CMB,GIU
LNY,HNL
ORF,MDW
LCA,LED
AYT,MAN
TAO,TSN
RMQ,MZG
ARN,PMO
BKK,CEI
AZA,MLI
SEA,LAS
HRB,TNA
FAR,ATL
BNE,AKL
LIM,GIG
DFW,MSY
CZM,ATL
TDD,RIB
TLV,PEK
ORD,RSW
BSB,BRA
ORD,ATL
SHA,SZX
SCC,BTI
PHX,SJC
FRA,STR
NLT,URC
KMG,SZX
NBO,BRU
POA,MIA
YYZ,PTY
HVB,BNE
LYS,QSF
SCL,JFK
LAS,SEA
VBY,BMA
LJG,CTU
BKS,CGK
ANC,SEA
GRU,EZE
AUA,CCS
STR,PMI
SMR,MDE
BUW,UPG
ATH,IST
PIX,TER
VCE,BOD
CGP,CCU
PSA,LBA
YMM,YYZ
YYD,YVR
DTW,AZO
SXF,LPA
SVX,LCA
LAX,MRY
GDN,RYG
HOU,DEN
BZV,CMN
TZX,ADB
PHX,SFO
ICN,VVO
CGO,DLC
KMG,TSN
CTU,YIW
ATL,GNV
ALA,TAS
TDD,CBB
OKC,STL
BPN,MDC
XMN,TYN
BSL,LHR
MNL,TUG
VRN,OLB
YQZ,YVR
IAH,LIM
IAD,DAY
CTA,ORY
IAH,DME
BCN,FLR
ABI,DFW
MNL,TPE
AMS,SOU
DUS,KGS
IAD,SYR
CJU,GMP
MPM,BEW
HAN,NRT
SUB,SIN
XNN,CTU
MXP,DUB
BOD,EDI
YUT,YZS
CDG,RUH
MEM,ATL
BRU,LYS
RTB,GUA
AYT,MAN
PVR,SFO
ONT,OAK
SXF,AYT
KMG,NKG
YYC,YLL
CTU,PEK
PTY,MIA
CKG,CGO
PHL,YYZ
AUS,DEN
MED,AMM
RPR,DEL
VTE,KMG
SJO,SAP
LED,MLA
OSL,LIS
VPS,DFW
XIY,LHW
PHL,DUB
BWI,IAH
DVO,ZAM
TMM,ANM
MLE,SIN
DAR,AMS
SAF,DFW
FLL,MKE
EBL,ARN
YUL,SNU
BZE,FRS
PVG,HAK
IAD,TPA
CSX,NKG
TAO,HKG
MSP,BOS
ORY,AUR
LAX,ZCL
SJO,DEN
UPG,PSJ
WUH,CDG
MCO,BNA
MAA,TRZ
OVD,CDG
ACE,LBA
IST,LHR
KBP,ZRH
JFK,RDU
HND,TSA
DME,PEE
BRU,RIX
KUL,CMB
YUL,EWR
BCN,BJZ
PDS,MEX
GRU,YYZ
DUS,BUD
ASP,MEL
CAN,MXZ
TLL,SVO
CAN,CGO
BRS,AGP
FOC,KHH
FRA,CDG
MCO,LGA
XIY,XNN
MDE,FLL
LCA,MSQ
ATL,CUN
ANI,ANC
HKT,ICN
DUB,BRE
RDU,BNA
DUS,HRG
EMA,CIA
BWI,HOU
YKS,DME
KIN,ANU
TAO,JXA
DME,HEL
ALC,BRS
PHX,TPA
PHX,SEA
RGN,CNX
LHR,WAW
BSB,CGB
MKE,ATL
CLT,SDF
BJL,BCN
BRU,DKR
BLR,IXE
MIA,LHR
BOH,RHO
LAX,AUS
JZH,CAN
MJV,DUB
SIN,BKK
DTW,TPA
CTU,MFM
DFW,PIT
STC,ORD
SJW,URC
AUA,IAD
PSP,PHX
PMI,ORK
TAO,TSN
ATL,PHL
LIS,NCE
RSW,HPN
HPN,ORD
LHR,ADD
YYZ,MBJ
PDX,SMF
BPN,CGK
VBY,MMX
ICN,ORD
BRU,CPH
HHN,PDV
TXL,AUH
SYD,AKL
SHJ,KZN
JMK,GVA
BKK,CGK
YMM,YYC
FRA,SAW
EUG,PDX
MIA,PAP
GUR,MIS
HAN,DAD
ICN,CGO
JAX,TPA
TFS,OVD
ISA,OOL
DEL,COK
KTA,PHE
FCO,SXB
SRE,VVI
VIE,STR
KUL,SGN
TPE,KMQ
ERZ,SAW
JED,GVA
SIN,SYD
MKY,MEL
ZRH,PRN
CJS,MTY
PVD,MCO
CCS,FNC
GAU,DEL
CPH,EDI
SIN,IST
MAH,LTN
LAS,YVR
HKT,HKG
HIR,VLI
AWZ,KWI
FRA,FUE
WUZ,NNG
JFK,LAS
DFW,CLL
BNA,DCA
DEN,JAX
LHR,AUS
MAO,MIA
IAD,FRA
TXL,FKB
LHR,WAW
TNA,ICN
ORD,MAD
IFN,KER
WUH,PVG
PBC,MTY
PSA,LPA
BGW,AUH
YYZ,LGW
RYG,TSF
TRN,AMS
MUE,OGG
CDG,ROB
BHD,PMI
STR,HAJ
VOZ,MUC
NBO,LHR
AMS,BUD
GCK,DFW
TPE,ISG
YVR,YMM
YQR,YWG
AUH,MED
EVE,SVG
CGK,SIN
MAN,HER
TAO,PVG
SIN,AKL
WRE,WLG
CGN,PMI
POM,CEB
DEL,COK
ATL,OKC
BVC,LGW
JFK,MCO
CAG,LIN
ZRH,RMF
HSN,NAY
HNL,NGO
BSB,MCZ
DEL,BOM
MXP,HEL
CXI,NAN
PDX,RNO
CSX,NNG
YYZ,YWG
LEX,DFW
PHX,HOU
GZP,OSL
PHX,IAH
IBZ,EMA
MAD,OTP
NUX,UFA
PDX,MSO
TLS,AMS
APL,JNB
UET,ISB
OSL,SVG
PIT,STL
NMA,GOJ
CNS,NRT
DME,ALC
CNS,BNE
SLC,BOS
DAY,ORD
NCE,GVA
TLS,CEG
TPE,BKI
CRL,BUD
SHJ,SKT
IST,LWO
SIN,SOC
RGN,ICN
PSA,TIA
HER,NTE
XAP,FLN
AMS,ABZ
MZG,TSA
IAH,MBJ
SJD,TIJ
JFK,PAP
UPG,BPN
IND,ORD
PYJ,YKS
NDJ,CDG
IBZ,FRA
PMZ,SJO
PEK,KMG
KRT,EGN
CPH,TLL
VNS,DEL
NRT,PDX
MVT,PPT
TUS,LAX
CDG,LBA
IST,TZX
MGA,SAL
ATL,BWI
MLI,DEN
BSL,DJE
UPG,AMQ
LED,ALA
KUL,LGK
YYZ,FCO
FRA,REC
TPE,SZX
TPA,PBI
SFO,LHR
ATH,OSL
DJB,BTH
KMG,XIC
GRU,AGT
LHW,WUH
KWE,MIG
STR,TFS
ICN,KIX
KBP,LED
KWL,NKG
DFW,MSY
CEB,SIN
WUH,TSN
DKR,IST
TSA,SHA
OAK,LAX
SCL,LIM
DFW,ICN
YIW,LYI
FAO,BRU
DYU,ALA
NRT,CTU
FCO,PVG
RUH,JED
STR,HAM
BLK,AGP
CKG,LZH
IKA,LHR
YTY,CKG
IST,CAI
TSF,CRL
KUL,MFM
KWE,TNA
LIT,CLT
IND,MIA
LZY,CTU
WUH,TNA
MEX,OAX
ATL,RDU
AZA,PSC
DRW,BNE
YTH,YYQ
CZM,ATL
LAX,YUL
LIM,GYE
MYJ,ICN
CDG,ORK
ZRH,FUE
TNG,LIS
PDX,SAN
TAI,JIB
FUE,LUX
LAX,XNA
KIX,SPN
CEK,TAS
LHR,LAX
LAX,YVR
LAX,MKE
VCE,JFK
LPI,CPH
BAQ,MIA
AUH,MCT
TRD,AES
NRN,SDR
SIN,PKU
PVG,SVO
CTU,BHY
CNF,IPN
TSN,HAK
SZX,BFJ
GSO,MIA
YYZ,YYG
LAS,JFK
DIG,LXA
IAH,DFW
UIO,BOG
ABJ,LFW
LUX,RHO
DLA,SSG
BPN,UPG
MAD,TSR
DEL,JDH
FLL,GHB
KTW,CHQ
SXM,JFK
URA,TSE
BHY,LYA
EZE,LIM
GAU,IMF
MEM,CVG
CPT,AMS
TAO,PVG
TLV,ATH
LAX,ATL
NRT,CGK
NNG,WUH
PEK,WUS
HKG,ALA
MEX,SJO
BHM,ATL
PAP,SDQ
BUD,LHR
LHR,RJK
TXL,MXP
CIF,NKG
ORD,YQB
FLR,BOD
BWI,DFW
CDG,DKR
ORD,ATL
JHB,SBW
CKG,URC
ALC,CPH
OVB,KHV
HER,EMA
PPT,IPC
MOF,KOE
AUH,JED
YRT,YXN
NNG,MFM
SYR,BOS
SAN,ATL
CNF,VDC
MPH,CEB
ICN,IST
SID,MAN
ACC,FNA
PTY,CUC
PNI,KWA
ICN,KHH
GSO,LGA
TPA,FLL
HAM,LHR
ICN,TOY
RTM,VLC
BCN,GOA
GAF,GAE
TAO,SHE
BPN,SUB
ALA,SVO
YUL,YQB
CAI,AMS
YXS,YVR
TFS,DUS
SIN,FRA
GYN,UDI
ATL,PAP
MAD,BCN
HRB,TSN
YPY,YSM
HKG,BKK
PEK,TNA
YQM,YHM
MEM,LAS
HKG,CTU
FAO,RTM
ZRJ,YAC
CAI,SXF
CTU,TSN
DTM,SKP
PVD,RSW
FMN,ALS
ARN,MUC
SKG,VIE
XIY,SYX
TPA,DTW
BJV,MAN
HAJ,BVC
LED,NVI
BJX,DFW
MSP,LAS
CLT,HOU
MSP,FAR
HAJ,NAP
LCY,RTM
IXB,CCU
KBL,DXB
HSL,HUS
NCU,DME
SAN,SMF
AGP,BTS
URC,DNH
PKU,SIN
KWL,PEK
HKT,PVG
MUB,WDH
SIN,SGN
OPO,GVA
OSL,BLL
LCA,OSL
NNG,XMN
TNA,CTU
LIM,HUU
SHJ,MAA
XMN,NGB
MDE,BOG
TUN,ALG
PVG,INC
KIX,NRT
CAI,GVA
YYZ,YYB
SVX,MRV
XRY,LUX
PSA,BRI
HNL,SFO
NKG,KWL
POZ,MUC
OTP,TSR
VIX,GRU
SZX,XMN
JFK,RIC
PEK,CSX
RDU,IAD
MUC,ODS
NAS,CLT
TXL,ARN
KSC,VIE
OKC,SFO
CEC,ACV
MHD,SHJ
TAS,IKA
BOS,LHR
GDL,LAP
MLI,ORD
MXP,RIX
LHE,ISB
MIA,GRU
CCU,DMU
SAT,ATL
BNA,ATL
LHR,ARN
TFS,GRZ
KMG,KHH
EDI,LCY
MUC,FRA
WNZ,TPE
HAK,PEK
MAR,CCS
PVG,REP
DEN,LIT
HAJ,DUB
IND,CLE
MZR,KBL
STN,GRO
TAO,PVG
BOG,RVE
TAS,KJA
ANC,ADK
DEN,ORF
GUA,ATL
LRT,LYS
TPE,KUL
SRQ,ATL
VIE,FNC
PTY,FLL
YUL,ZSA
HOU,STL
TRS,CRL
CAI,LHR
LBD,TJM
LIT,ORD
OVB,DXB
HER,LGW
PDX,OAK
PHL,DTW
SAW,GZP
OGG,PHX
TXL,AGP
CDG,FAO
HYN,CKG
SAN,ORD
BLA,VLN
TUN,CAI
LHW,PEK
BOM,DXB
RUH,CMB
PUY,STN
ATH,OTP
IEV,ATH
VIE,ZAG
PHL,HVN
SHA,KMG
MMB,HND
CAN,FUK
ZRH,HEL
NTE,SVQ
ALF,LKL
CMB,TRZ
ROB,FNA
ATH,ZTH
TPE,HND
CMH,RNO
MXP,DUS
PHX,HMO
DEL,AMD
TRZ,MAA
CNF,GIG
ORD,ZRH
SIN,HND
BCN,VIE
EZE,MDZ
TLL,SVO
BRU,FAO
SJU,STT
FNC,GLA
GYD,MRV
SGN,MEL
LHR,DXB
MLA,EDI
TLH,MIA
BDL,MDW
KDV,NAN
EMA,PMI
NDJ,ADD
YQB,YZV
LED,AAQ
LYS,BIQ
PSR,CRL
SHJ,SAW
LAS,FAR
NRT,CJU
SGF,ORD
EWR,PTY
DLM,STR
KMG,CAN
CLT,CHA
ITM,NRT
JNB,CPT
DMM,TAI
JOG,DPS
ACE,FUE
SMF,ORD
XMN,CTU
FRA,MCO
FRA,TLS
CTS,SDJ
BHX,TFS
CAE,ATL
AYT,MAN
ORD,BNA
THR,TBZ
YYC,YXX
MAN,AGP
IAH,LFT
YCL,YWK
AGP,BCN
DXB,JNB
MDC,BPN
TYN,DAT
PIT,BOS
CLT,ORF
HKG,XMN
JFK,GIG
IAH,RDU
IST,KVD
KOI,EDI
SAN,SDF
SOF,LTN
DUS,DBV
GUA,LAX
BOM,IXU
LGW,AGP
CGK,KIX
LHW,TNA
SKO,ABV
HFE,TAO
HET,TNA
HNL,BLI
GUM,MNL
JFK,MSY
DFW,CRP
HKG,CAN
CKG,HDG
SAW,PRN
GAE,TUN
DUB,ORD
DFW,MSY
MRS,SAW
AZN,TAS
NSI,DLA
LYS,PIS
COK,AUH
PNQ,BLR
ZUH,CKG
BOM,BKK
NTE,LYS
BWI,FNT
PTP,DOM
PVG,DAX
VFA,HRE
AMS,SUF
HAM,AMS
CGO,ZUH
ATL,MLU
BSB,NAT
BOI,LAS
TSN,HET
BAV,CGO
LPA,SZG
WLG,HLZ
LGW,KEF
TLL,CPH
PPW,KOI
MCO,BDL
FLL,PBG
ARN,EWR
CEK,LBD
TUN,CGN
SVG,ALC
YUL,YVP
FTA,TAH
BEN,CMN
FRA,BEY
TNA,KHN
CDG,ALG
BEG,LCA
UFA,SVO
LJG,PEK
AKU,URC
DSM,ATL
BGI,POS
GRZ,FRA
ORD,TXL
AGP,GLA
ADD,KRT
PUJ,MAD
BJF,MEH
YRT,YEK
AMM,BEN
DLM,BHX
RNS,TLS
DFW,GIG
PVR,ATL
BIA,LIL
EAM,DMM
SYD,AUH
DEL,KUU
BCN,NAP
AUA,ATL
ALC,EMA
DFW,LIT
MAD,TRN
CBB,TDD
GOT,AGP
PEK,CHG
TPE,CJU
OPO,LPA
VLD,ATL
BSB,BRA
JFK,PHL
BNA,ORD
ATL,GSO
DFW,FSD
CKG,SHA
COU,ORD
NUE,SKG
BSL,ADB
THR,MHD
CKG,TSN
FRA,CLT
KOA,LAX
CTU,YIN
HKT,KMG
SEA,PHX
MLA,BRS
BSB,CGH
AUH,BAH
JFK,YUL
HER,FRA
JPA,VCP
ESB,IST
SJC,BUR
ERI,DTW
FRA,MXP
LHR,NRT
CAN,HFE
CLT,SAT
GDN,BRS
DAC,CGP
TNA,YNT
BHM,ATL
JFK,ORF
SHE,WNZ
BCN,LCG
CJU,CSX
COK,DXB
BVE,LCY
BWI,SFO
KUL,BKK
SGC,OVB
REP,PEK
MNL,OZC
LJG,HGH
JED,ELQ
HMO,CUU
TPE,CKG
MNL,PEK
RUH,BEY
DUS,JFK
LAS,CLE
FAO,MUC
BNE,HBA
LHR,BSL
YQM,EWR
LGK,PEN
DEN,YQR
LSC,ANF
MAD,BOG
TSN,TSA
CKG,KWL
CSX,XMN
AAL,PMI
SSA,BRA
MTY,MID
TIA,BLQ
STL,IRK
KBP,IST
BWI,ORD
PNS,MIA
HET,PVG
HKG,FOC
LGA,EYW
MID,MEX
DFW,MKE
SCL,MDZ
BLR,DMM
IAD,BUF
MDE,MIA
CHQ,SKG
APW,NAN
MHD,KWI
DAY,PHL
CUN,PHL
GMP,SHA
CGQ,SZX
UGC,LED
EAU,ORD
FOC,KWE
COO,NIM
PNP,LAE
KLO,MNL
PEN,HKG
MDW,BDL
ACE,EMA
SKG,FCO
MHD,KWI
RSH,ANI
TPE,HKG
NAP,STR
DED,DEL
WXN,KMG
IKA,DYU
HGH,HKG
LIM,EZE
BKK,CAN
ACK,EWB
IST,MLA
MDW,DEN
CDG,SLC
NTE,DUS
SCO,TBS
BKK,SIN
TNA,PEK
TAY,HEL
LHR,LAS
XMN,WUH
DBV,HEL
ORY,FDF
IKA,EBL
DVO,MNL
FRA,ALA
SZG,TFS
FRA,AYT
CGK,XMN
CDG,ABJ
SAN,BOI
YNT,SZX
SVX,IJK
GLA,EWR
LGW,KGS
CUZ,LPB
CPH,CDG
CDG,VRN
WAW,YYZ
EIN,IBZ
BKK,TPE
MOB,DFW
XMN,CKG
CHA,DCA
FLL,HPN
BTH,SUB
PBC,GDL
CGN,SPU
SUJ,OTP
YYZ,LIS
HOT,MEM
TFS,HAM
LPA,MAD
MXP,BDS
SEA,RNO
SZX,HAK
ARN,EDI
PHX,YEG
SCL,ATL
TNR,MJN
KMG,LJG
KHH,HAN
IAH,CVG
TCQ,LIM
NCE,NTE
TML,ACC
CPH,LJU
THE,BSB
SZX,SIN
MUC,LHR
DUB,ACE
SYX,PEK
TSN,PVG
CKG,XIY
DEN,LBL
TLV,PRG
ICN,SPN
HER,RHO
BRU,AGA
YHR,YNA
PEK,DLC
ARN,LAX
YYZ,DTW
MXP,VIE
BOS,ORD
BLR,AUH
CAN,DAX
OAK,SNA
HGH,SHE
FUE,BHX
YHZ,LHR
ACC,LOS
ATL,BSB
ATL,CVG
KWE,HFE
ATH,JNX
IAD,TUL
MEL,PVG
HAN,REP
GLA,LGW
TSN,CGO
CZX,SZX
PMO,FCO
BWI,SDF
CTS,NGO
WAW,FCO
KWI,AMD
PEK,ADD
CPH,ATH
KUL,FOC
FRA,CTA
WUS,PEK
NRT,DEL
UDI,VCP
HGH,LJG
DEL,BDQ
FLL,TCB
SKG,MAN
PEK,NAO
SWF,PHL
LGW,IBZ
YHM,YYC
SHA,CKG
TSN,BAV
SJE,BOG
BKI,ICN
ZSA,NAS
DFW,SAT
TNA,TPE
TFF,MAO
DFW,DAY
DUS,ATH
ORD,MCI
DXB,HBE
ATL,MIA
AMM,OTP
BOO,MQN
PRG,RTW
BSL,SPU
ISB,CJL
CAN,PVG
RHO,HER
YBK,YXN
HAV,BOG
SJC,SJD
OVB,KHV
SIN,KWE
OAJ,DCA
LGW,PMI
STN,GOA
TAO,HKG
GRU,CCS
KCH,SIN
SKG,WMI
SNV,PZO
PNR,COO
MAD,JFK
DFW,FLL
ATL,DFW
ALC,SVG
LNY,MKK
LGP,MNL
RHO,SMI
MTY,MEX
MCO,PHL
DEL,SXR
MCO,CUN
KGF,ALA
EWR,POS
KOI,INV
ABJ,COO
BUF,JFK
ATH,EIN
FOC,CAN
PIE,ROA
SIN,RGN
FCO,MAN
PER,SIN
NNG,ZUH
FSD,DEN
NNG,RGN
TYS,ATL
IAH,ELP
HET,CTU
SVX,SHJ
DMK,MAQ
SJU,VIJ
DME,NCU
ORD,YVR
KWE,KMG
URC,HGH
JED,HOD
JCB,CFC
HKG,SHA
DFW,YYZ
LIS,BCN
THL,HEH
REN,LBD
ATH,OTP
PLS,PAP
EZE,USH
ATL,BOS
AKL,BNE
KWE,CSX
ARN,SFT
MDW,TTN
NKG,PUS
JFK,ACC
PVK,LGW
SXM,NEV
MAN,MBJ
ZRH,BRU
FCO,ATH
AUA,AMS
TLS,ALG
TFN,SPC
BAV,NKG
AMS,PMI
MXP,MAD
GSO,DFW
DME,HKT
FAO,BVA
KWE,XMN
GRW,TER
LAQ,TUN
YCU,PEK
IDR,BOM
PHL,AUS
DPS,SUB
DME,IAH
EMA,ALC
ORF,BWI
OVD,SVQ
BHX,LEI
DTW,CLT
PMI,BCN
MUC,MAN
OOL,MEL
XMN,TAO
TLV,FCO
DEN,GEG
FRA,ALG
SGY,HNS
JFK,EZE
SIN,PKU
AZA,GTF
KOV,ALA
MSP,MCI
KUL,JED
PUS,MNL
PBC,DFW
SWA,SYX
HKG,LYG
FRA,LIS
MPH,MNL
CTU,XMN
GLA,AMS
LBV,ADD
TPE,NRT
LAS,FAT
MUC,SIN
XIY,IQN
ORD,FCO
HAM,AGP
CPH,BRU
WIC,EDI
SCC,BRW
BKK,NRT
DWC,LED
MHH,PBI
ISB,LBA
MSN,DEN
DFW,AMS
FCO,ORD
PHX,PHL
AUH,FRA
BOI,PHX
MAD,BRU
VLC,AGP
CRL,RAK
FCO,LIN
RIC,JFK
SLC,DFW
GOA,CRL
PHL,ABE
FRA,BEG
XRY,HHN
ESL,DME
FUK,HKG
ACV,SMF
CTU,WNZ
MCO,PVD
AMM,MED
CVG,CDG
BEY,MED
HND,OBO
NOC,EIN
CCS,MAR
PBI,LAX
RMQ,NNG
LHR,BKK
MAR,PBL
AYT,GVA
XMN,NNG
AMS,BGO
SAT,MDW
LYS,TLM
SVO,BRU
MAA,LHR
URC,KRY
NRT,FUK
GFK,AZA
NKG,SJW
HBE,KWI
PMZ,SJO
MXP,LIS
XRY,PMI
PER,MEL
CCU,DEL
PMW,GYN
SSG,DLA
BGY,KGS
OSL,EWR
YWG,YXE
CHS,ORD
IAD,YOW
DLC,CGO
NRT,YYZ
SHA,URC
CUU,MTY
HND,CDG
PEK,KWL
HFE,PVG
SIN,ADL
SXF,LGW
PMI,VLC
NBO,MRU
BOG,MTR
TSA,XMN
YNT,SHA
XRY,SXF
AYT,BGO
MIA,CUN
HEL,BCN
HEL,FRA
ORK,GDN
CWB,MGF
AMS,DUS
ICN,KMI
BNA,LAS
ICN,DPS
HKG,KUL
AQG,PEK
RYG,MAD
MTY,GDL
UDR,DEL
ABQ,LAX
KIX,TAO
TBZ,IFN
SXB,TLS
CWB,IGU
LTN,TLV
BRU,DEL
SLP,MEX
DME,SSH
PMI,BGY
FLL,PHX
SJO,ATL
JBQ,PAP
JAX,ATL
DME,OSS
LJG,HGH
BUD,LHR
ALC,NOC
PFO,SOF
DUS,BCN
MIA,STT
ATH,CGN
ABZ,NWI
FRA,CPH
PHX,LIH
LAX,ICN
MTY,VER
AUS,SJC
EIN,GRQ
AJA,ORY
CAI,YNB
DLA,BGF
BKK,SYD
HNL,EWR
CHQ,SKG
KUL,PEN
MYD,NBO
BXR,THR
IST,IAD
YTY,CGO
YOW,YUL
CLY,NTE
CPH,SVO
VLN,BLA
DXB,DAC
FLL,PTY
FRA,NDR
SVX,SVO
MUC,PVK
MAD,DFW
KWL,PEK
DME,LED
DTW,CLT
MAN,BZR
BRU,MLA
LIL,GVA
IND,MCO
BCN,AMS
CLT,PLS
DUS,CWL
MAG,WWK
CTS,HIJ
DPS,ICN
DAC,AUH
BOS,IAD
EWR,DAY
RYG,MAN
PNQ,MAA
DLC,PEK
PPT,MVT
MNL,BWN
JDZ,CTU
ABJ,LBV
BRI,BUD
TYN,HGH
ORY,RUN
VIE,MXP
PMO,TRN
TAG,MNL
HER,SKG
CHA,ORD
PEK,CDG
BFV,DMK
SLP,TIJ
CLT,IAD
SYX,CSX
CMN,TUN
MNL,SYD
NWI,ABZ
RAJ,BOM
MCO,MKE
EAT,SEA
SVO,KLV
POM,TBG
VIE,FCO
TJQ,CGK
CTU,XIC
CAI,EBL
RIX,OSL
KRF,GEV
KHH,CKG
HAN,CAN
KIX,TAO
TRC,DFW
MRU,LGW
ORD,RST
ORY,AGF
DME,NJC
SHP,PVG
LHR,HND
YWG,YYQ
LBD,OVB
ZHA,HAK
PHX,STL
SDJ,ITM
LAS,GEG
SEA,LIH
MFM,TPE
PEK,WUX
LHR,EDI
XIY,NNG
FRS,GUA
ILM,ATL
TLC,PVR
SKZ,LHE
IBZ,CIA
KRT,RUH
LGW,FCO
IAH,CVG
MRS,AGA
LAS,RDU
MSY,ORD
PEK,ZYI
JNB,HKG
LIN,BRU
RST,MSP
DXB,KWI
SWF,FLL
PGD,SGF
BPN,SRG
DEL,BAH
IAH,LHR
LZH,SZX
IAH,ATL
PER,DPS
JFK,SLC
BLQ,PMI
CJS,GDL
LGA,PIT
JFK,FRA
RGN,HAN
MCI,PHL
TRK,CGK
