iata,long,lat
SJO,-84.2088012695312,9.99386024475097
PMZ,-83.4685974121093,8.95102977752685
XQP,-84.1297988891601,9.44316005706787
SAL,-89.055702,13.4409
CAP,-72.1947021484375,19.7329998016357
PAP,-72.2925033569336,18.579999923706
CCC,-78.3283996582,22.4610004424999
CYO,-81.5459976196,21.6165008545
CMW,-77.8475036621093,21.4202995300292
SCU,-75.8354034423828,19.9698009490966
GAO,-75.1583023071289,20.0853004455566
HAV,-82.4091033935546,22.989200592041
HOG,-76.3151016235351,20.7856006622314
SNU,-79.943603515625,22.4922008514404
VRA,-81.435302734375,23.0344009399414
CYB,-79.8827972412109,19.6870002746582
GCM,-81.3576965332,19.2928009032999
MHH,-77.0835037231,26.5114002228
TCB,-77.3912963867,26.745300293
GGT,-75.8779983521,23.5625991821
ELH,-76.6835021973,25.474899292
GHB,-76.3310012817,25.2847003937
RSD,-76.1768817902,24.8950787333
FPO,-78.695602417,26.5587005615
IGA,-73.6669006347656,20.9750003814697
LGI,-75.0935974121,23.1790008545
SML,-75.2686214447,23.5823168042999
MYG,-73.0134963988999,22.3794994354
NAS,-77.4662017821999,25.0389995575
ZSA,-74.5240020751953,24.0632991790771
BZE,-88.3081970214843,17.5391006469726
AIT,-159.764007568359,-18.8309001922607
RAR,-159.805999756,-21.2026996613
NAN,177.442993164062,-17.7553997039794
SUV,178.559005737304,-18.0433006286621
TBU,-175.149993896484,-21.2411994934082
TRW,173.147003173828,1.38163995742797
WLS,-176.199005127,-13.2383003235
APW,-172.007995605468,-13.829999923706
PPG,-170.710006714,-14.3310003281
TUB,-149.524002075195,-23.365400314331
TIH,-148.231002807617,-15.1196002960205
XMH,-146.070007324218,-14.4368000030517
TKP,-145.246002197265,-14.7095003128051
MVT,-148.716995239257,-14.8681001663208
TKX,-145.024993896484,-14.4558000564575
BOB,-151.751007080078,-16.4444007873535
RGI,-147.660995483398,-14.9542999267578
HUH,-151.022003173828,-16.6872005462646
MOZ,-149.761993408203,-17.4899997711181
VLI,168.32000732422,-17.699300765991
KNQ,164.837005615234,-21.0543003082275
GEA,166.473007202148,-22.25830078125
NOU,166.212997436523,-22.0146007537841
AKL,174.792007446,-37.0080986022999
CHC,172.531997680664,-43.4893989562988
DUD,170.197998046875,-45.9281005859375
HLZ,175.332000732,-37.8666992188
KAT,173.285003662109,-35.0699996948242
NPL,174.179000854492,-39.0085983276367
NSN,173.220993041992,-41.2983016967773
PMR,175.617004394531,-40.3205986022949
PPQ,174.988998413085,-40.9047012329101
ZQN,168.738998413,-45.0210990906
TRG,176.195999145507,-37.6719017028808
WHK,176.914001464843,-37.9206008911132
WLG,174.804992676,-41.3272018433
WRE,174.365005493164,-35.7682991027832
HEA,62.2282981872558,34.2099990844726
KBL,69.2123031616211,34.5658988952636
MZR,67.2097015380859,36.7069015502929
BAH,50.6335983276367,26.2707996368408
AHB,42.6566009521,18.2404003142999
ABT,41.6343002319,20.2961006165
BHH,42.6208992004394,19.9843997955322
DMM,49.7979011535644,26.4712009429931
GIZ,42.5858001708984,16.9011001586914
ELQ,43.7743988037109,26.3027992248535
URY,37.278898,31.412413
HAS,41.686298,27.437901
JED,39.156502,21.6796
MED,39.7051010131835,24.5534000396728
EAM,44.4192008972168,17.611400604248
AQI,46.125099,28.335199
RUH,46.6987991333007,24.9575996398925
SHW,47.1213989257812,17.4668998718261
TUU,36.6189,28.3654
TIF,40.543442,21.483001
TUI,38.731544,31.692188
YNB,38.0634,24.144199
ABD,48.2282981873,30.371099472
MRX,49.1519012451171,30.5562000274658
AWZ,48.7620010376,31.3374004363999
BUZ,50.8345985413,28.9447994232
KIH,53.9802017212,26.5261993408
KSH,47.1581001282,34.3459014893
SDG,47.0092010498046,35.2458992004394
IFN,51.8613014221191,32.7508010864257
RAS,49.617778,37.323333
THR,51.3134002685546,35.6892013549804
BND,56.3777999877929,27.2182998657226
KER,56.9510993958,30.2744007110999
RZR,50.6795997619628,36.9099006652832
SYZ,52.58980178833,29.5391998291015
TBZ,46.2350006103515,38.1338996887207
AZD,54.2765007019,31.9048995972
ACZ,61.5438995361328,31.0983009338378
ZBR,60.3820991516,25.4433002471999
ZAH,60.9062004089355,29.4757003784179
AMM,35.9931983948,31.7226009369
AQJ,35.0181007385253,29.6116008758544
KWI,47.9688987731933,29.2266006469726
BEY,35.4883995056152,33.8208999633789
AUH,54.6511001586914,24.4330005645751
AZI,54.4580993652343,24.4283008575439
DXB,55.3643989563,25.2527999878
FJR,56.3240013122558,25.1121997833251
SHJ,55.5172004699707,25.3285999298095
MCT,58.2844009399414,23.5932998657226
SLL,54.0913009643554,17.0387001037597
LYP,72.9947967529296,31.3649997711181
KHI,67.160797,24.9065
LHE,74.4036026000976,31.5216007232666
MUX,71.4190979003906,30.2031993865966
PJG,64.1324996948242,26.9545001983642
PEW,71.5146026611328,33.9939002990722
UET,66.9377975463867,30.2513999938964
RYK,70.2796020507812,28.3838996887207
ISB,73.0991973876953,33.61669921875
SKZ,68.7917022705078,27.7220001220703
BSR,47.6621017456054,30.5491008758544
SPN,145.729003906,15.1190004348999
GUM,144.796005249,13.4834003448
MAJ,171.272003173828,7.06476020812988
KWA,167.731994628906,8.72012042999267
CXI,-157.350006103515,1.98616003990173
TKK,151.843002319335,7.46187019348144
PNI,158.208999633789,6.98509979248046
ROR,134.544006347656,7.36765003204345
KSA,162.957993,5.35698
TTT,121.101997375488,22.7549991607666
KHH,120.349998474121,22.5771007537841
RMQ,120.621002197265,24.264699935913
MZG,119.62799835205,23.5687007904052
TSA,121.552001953125,25.0694007873535
TPE,121.233002,25.0777
HUN,121.61799621582,24.0230998992919
NRT,140.386001587,35.7647018433
MMJ,137.92300415039,36.1668014526367
IBR,140.414993286,36.181098938
OBO,143.216995239,42.7332992554
CTS,141.692001342773,42.7751998901367
HKD,140.822006226,41.7700004578
MMB,144.164001465,43.8805999756
SHB,144.960006714,43.5774993896
WKJ,141.800994873,45.4042015076
IKI,129.785003662,33.7490005493
MBE,143.404006958,44.3039016723999
AKJ,142.447006225585,43.670799255371
FUJ,128.83299255371,32.6663017272949
FUK,130.45100402832,33.5858993530273
KOJ,130.718994140625,31.8034000396728
KMI,131.449005127,31.877199173
OIT,131.736999512,33.4794006347999
KMJ,130.854995727539,32.8372993469238
NGS,129.914001465,32.9169006347999
ASJ,129.712997436523,28.4305992126464
KMQ,136.406997680664,36.3945999145507
TOY,137.188003540039,36.6483001708984
HIJ,132.919006348,34.4361000061
OKJ,133.854995728,34.7569007874
YGJ,133.23599243164,35.4921989440918
MYJ,132.699996948242,33.8272018432617
ITM,135.438003540039,34.7854995727539
TKS,134.606994629,34.1328010559
TAK,134.01600647,34.2141990661999
HNA,141.134994506835,39.4286003112793
AXT,140.218994140625,39.6156005859375
SDJ,140.917007446,38.1397018433
OIM,139.36000061,34.7820014953999
HND,139.779999,35.552299
CJU,126.49299621582,33.5112991333007
PUS,128.93800354,35.1795005798
USN,129.352005005,35.59349823
GMP,126.791000366,37.5583000183
KPO,129.419998169,35.9878997803
TAE,128.658996582,35.8941001891999
OKA,127.646003723,26.1958007812
ISG,124.18699646,24.344499588
MMY,125.294998169,24.7828006743999
MNL,121.019997,14.5086
CBO,124.209999084472,7.1652398109436
CGY,124.611,8.41562
PAG,123.461179733,7.83073144787
GES,125.096000671,6.05800008774
ZAM,122.059997558593,6.92242002487182
TAC,125.027999878,11.2276000977
BCD,123.014999,10.7764
DGT,123.300003052,9.3337097168
MPH,121.954002,11.9245
ILO,122.493358,10.833017
KLO,122.375999451,11.679400444
PPS,118.759002685546,9.74211978912353
ROS,-60.785,-32.9036
SFN,-60.8117,-31.7117
AEP,-58.4156,-34.5592
COR,-64.2080001831,-31.323600769
MDZ,-68.7929000854,-32.8316993713
SDE,-64.3099975586,-27.7655563353999
TUC,-65.104897,-26.8409
UAQ,-68.418198,-31.571501
FMA,-58.2281,-26.2127
IGR,-54.473400116,-25.7373008728
PSS,-55.9707,-27.3858
SLA,-65.4861984253,-24.8560009002999
JUJ,-65.0978012085,-24.3927993774
CRD,-67.4655,-45.7853
REL,-65.2703,-43.2105
VDM,-63.0004,-40.8692
RGL,-69.3126,-51.6089
USH,-68.2958,-54.8433
BHI,-62.1693,-38.725
MDQ,-57.5733,-37.9342
NQN,-68.1557006835999,-38.9490013123
BRC,-71.1575012207,-41.1511993408
AJU,-37.0703010559,-10.984000206
ARU,-50.4247016907,-21.1413002014
BEL,-48.4762992859,-1.37925004959
PLU,-43.9505996704101,-19.8512001037597
BSB,-47.9208335876464,-15.8691673278808
BVB,-60.6922225952,2.84138894081
CAC,-53.5008010863999,-25.0002994537
CNF,-43.9719429016113,-19.6244430541992
CGR,-54.6725006104,-20.4687004089
XAP,-52.656600952148,-27.134199142456
CCM,-49.4213905334,-28.7244434357
CAW,-41.301700592,-21.698299408
CWB,-49.1758003235,-25.5284996033
CXJ,-51.1875,-29.1970996856999
CGB,-56.1166992188,-15.6528997421
PPB,-51.4245986938,-22.1751003265
MAO,-60.0497016906738,-3.03860998153686
IGU,-54.4850006103515,-25.6002788543701
FLN,-48.5525016784668,-27.6702785491943
FEN,-32.4233016967773,-3.85492992401123
FOR,-38.532600402832,-3.77627992630004
GIG,-43.2505569458,-22.8099994659
GYN,-49.2206993103027,-16.6319999694824
GRU,-46.4730567932128,-23.4355564117431
IOS,-39.033199310303,-14.815999984741
IMP,-47.4599990844726,-5.53129005432128
JPA,-34.9486122131,-7.14583301544
JOI,-48.7974014282226,-26.2245006561279
VCP,-47.1344985962,-23.0074005127
LDB,-51.1301002502,-23.3335990905999
LAZ,-43.4081001282,-13.2621002197
MAB,-49.1380004882999,-5.36858987808
MGF,-52.01222229,-23.4794445037999
MOC,-43.818901062,-16.7068996428999
MCZ,-35.7916984558105,-9.51080989837646
MCP,-51.0722007751,0.0506640002131
NVT,-48.6514015197753,-26.8799991607666
GEL,-54.1691017150878,-28.2817001342773
NAT,-35.376111,-5.768056
POA,-51.1713981628418,-29.994400024414
PFB,-52.3265991210937,-28.2439994812011
PET,-52.327701568604,-31.718399047852
PNZ,-40.5690994262695,-9.3624095916748
PVH,-63.90230178833,-8.70928955078125
RBR,-67.8980560302734,-9.86888885498046
REC,-34.923599243164,-8.12648963928222
SDU,-43.1631011963,-22.9104995727999
RAO,-47.7766685485839,-21.1363887786865
SJK,-45.8614997863769,-23.2292003631591
SLZ,-44.2341003417968,-2.58536005020141
CGH,-46.6563873291015,-23.6261100769042
SJP,-49.40650177,-20.8166007995999
SSA,-38.3224983215,-12.9086112976
TMT,-56.396800994873,-1.489599943161
THE,-42.8235015869,-5.0599398613
TFF,-64.7240982056,-3.38294005394
SJL,-66.9855,-0.14835
URG,-57.0382003784,-29.7821998596
UDI,-48.2252769470214,-18.8836116790771
UBA,-47.966110229492,-19.764722824097
VIX,-40.2863883972168,-20.258056640625
ARI,-70.3386993408203,-18.3484992980957
BBA,-71.6894989013671,-45.9160995483398
CJC,-68.9036026000976,-22.4981994628906
PUQ,-70.8545989990234,-53.0026016235351
IQQ,-70.1812973022461,-20.5352001190185
SCL,-70.7857971191406,-33.3930015563964
ANF,-70.4450988769531,-23.4444999694824
CCP,-73.0631027221679,-36.7727012634277
LSC,-71.1995010376,-29.9162006377999
PMC,-73.0940017700195,-41.4388999938964
ZAL,-73.0860977173,-39.6500015259
OCC,-76.9868011474609,-0.462886005640029
CUE,-78.9843978881836,-2.88947010040283
GYE,-79.8835983276,-2.15741991996999
LTX,-78.6157989502,-0.906832993031
UIO,-78.3575,-0.129166666667
ASU,-57.5200004577636,-25.2399997711181
AXM,-75.7664,4.45278
PUU,-76.5008,0.505228
BGA,-73.1848,7.1265
BOG,-74.1469,4.70159
BAQ,-74.7808,10.8896
BSC,-77.3947,6.20292
CUC,-72.5115,7.92757
CTG,-75.513,10.4424
CLO,-76.3816,3.54322
CZU,-75.2856,9.33274
EJA,-73.8068,7.02433
FLA,-75.5644,1.58919
GPI,-77.8986,2.57013
APO,-76.7164,7.81196
LET,-69.9432,-4.19355
EOH,-75.590582,6.220549
MTR,-75.8258,8.82374
MVP,-70.2339,1.25366
MZL,-75.4647,5.0296
NVA,-75.294,2.95015
PCR,-67.4932,6.18472
PEI,-75.7395,4.81267
PSO,-77.2915,1.39625
MDE,-75.4231,6.16454
SMR,-74.2306,11.1196
ADZ,-81.7112,12.5836
SVI,-74.7663,2.15217
TME,-71.7603,6.45108
UIB,-76.6412,5.69076
VUP,-73.2495,10.435
VVC,-73.6138,4.16787
CBB,-66.1771011352539,-17.421100616455
LPB,-68.1922988891601,-16.5132999420166
SRE,-65.2886962890625,-19.0070991516113
TJA,-64.7013015747,-21.5557003021
TDD,-64.9179992676,-14.8186998367
VVI,-63.135398864746,-17.6448001861572
BYC,-63.6516990661621,-21.9608993530273
PBM,-55.1878013611,5.45282983779999
CAY,-52.3604011535999,4.81980991363999
PCL,-74.5743026733398,-8.37794017791748
AYP,-74.2043991088867,-13.154800415039
ATA,-77.5983963012695,-9.34743976593017
LIM,-77.114304,-12.0219
JUL,-70.158203125,-15.4671001434326
IQT,-73.3087997436523,-3.78473997116088
AQP,-71.5830993652,-16.3411006927
TRU,-79.1088027954101,-8.08141040802002
TPP,-76.3731994628906,-6.5087399482727
PEM,-69.2285995483,-12.6135997772
PIU,-80.6164016723999,-5.20574998856
CUZ,-71.9387969971,-13.5356998444
MVD,-56.0307998657226,-34.8384017944335
BLA,-64.6892013549804,10.107099533081
BNS,-70.2208023071289,8.61956977844238
BRM,-69.3586196899414,10.0427465438842
CAJ,-62.8544311523437,6.23198890686035
CZE,-69.6809005737304,11.4149436950683
CUM,-64.1304702758789,10.4503326416015
LSP,-70.151496887207,11.7807750701904
MAR,-71.7278594971,10.5582084656
PMV,-63.9665985107421,10.9126033782958
CCS,-66.9905853271,10.6031169891
PBL,-68.072998046875,10.4805002212524
PZO,-62.760398864746,8.28853034973144
SVZ,-72.439697265625,7.84082984924316
STD,-72.0351028442382,7.56538009643554
SOM,-64.151084899902,8.9451465606689
VLN,-67.9283981323242,10.1497325897216
VLV,-70.5840606689453,9.34047794342041
ANU,-61.792702,17.1367
BGI,-59.4925003052,13.0746002197
DOM,-61.2999992370605,15.5469999313354
FDF,-61.0032005310058,14.590999603271401
SFG,-63.047199249268,18.099899291992
PTP,-61.5317993164062,16.2653007507324
GND,-61.7862014770507,12.0041999816894
STT,-64.9733963012695,18.3372993469238
STX,-64.798599243164,17.7019004821777
BQN,-67.1294021606445,18.4948997497558
PSE,-66.563003540039,18.00830078125
SJU,-66.0018005371,18.4393997192
SKB,-62.7187004089355,17.3111991882324
SLU,-60.992901,14.0202
UVF,-60.952599,13.7332
AUA,-70.0151977539062,12.501399993896401
BON,-68.2685012817382,12.1309995651245
CUR,-68.959801,12.1889
EUX,-62.9794006347656,17.4965000152587
SXM,-63.1088981628,18.0410003662
AXA,-63.0550994873046,18.2047996520996
TAB,-60.8321990966796,11.1497001647949
POS,-61.3372001647949,10.5953998565673
EIS,-64.5429992675781,18.4447994232177
SVD,-61.2108993530273,13.1443004608154
ALA,77.0404968261718,43.3521003723144
TSE,71.4669036865234,51.0222015380859
FRU,74.4776000977,43.0612983704
OSS,72.793296814,40.6090011597
CIT,69.4788970947265,42.364200592041
URA,51.543098449707,51.1507987976074
PWQ,77.0738983154296,52.1949996948242
AKX,57.2066993713378,50.2458000183105
GYD,50.0466995239257,40.4674987792968
YKS,129.77099609375,62.0932998657226
MJZ,114.039001464843,62.5346984863281
BQS,127.412002563476,50.4253997802734
KHV,135.18800354004,48.52799987793
GDX,150.720001220703,59.9109992980957
PWE,170.59700012207,69.783302307129
PKC,158.453994750976,53.1679000854492
UUS,142.718002319335,46.8886985778808
VVO,132.147994995117,43.398998260498
HTA,113.306,52.026299
BTK,101.697998046875,56.3706016540527
IKT,104.38899993896,52.268001556396
UUD,107.438003540039,51.8078002929687
KBP,30.8946990966796,50.3450012207031
DOK,37.7397003173828,48.0736007690429
DNK,35.100601196289,48.3572006225585
SIP,33.9751014709472,45.0522003173828
IEV,30.45194,50.40194
LWO,23.9561004638671,49.8125
ODS,30.6765003204345,46.4267997741699
LED,30.2625007629394,59.8003005981445
MMK,32.7508010864257,68.7817001342773
KGD,20.5925998687744,54.8899993896484
MSQ,28.030700683594,53.882499694824
ABA,91.3850021362304,53.7400016784668
KEJ,86.1072006225586,55.2700996398925
OMS,73.3105010986328,54.966999053955
KRR,39.170501708984,45.034698486328
MCX,47.65230178833,42.8167991638183
MRV,43.0819015502929,44.2251014709472
STW,42.1128005981445,45.1091995239257
ROV,39.8180999756,47.2582015991
AER,39.956600189209,43.449901580811
ASF,48.0063018799,46.2832984924
VOG,44.3455009460449,48.7825012207031
CEK,61.5033,55.305801
NJC,76.4835968017578,60.9492988586425
PEE,56.021198272705,57.914501190186
SGC,73.4018020629882,61.3437004089355
SVX,60.802700042725,56.743099212646
ASB,58.3610000610351,37.9868011474609
DYU,68.8249969482,38.5433006286999
BHK,64.4832992553711,39.7750015258789
SKD,66.9838027954101,39.7005004882812
TAS,69.2811965942,41.257900238
SVO,37.4146,55.972599
VOZ,39.2295989990234,51.8142013549804
VKO,37.2615013123,55.5914993286
SCW,50.845100402832,61.6469993591308
KZN,49.278701782227,55.606201171875
REN,55.4566993713378,51.795799255371
UFA,55.874401092529,54.557498931885
KUF,50.16429901123,53.504901885986
AMD,72.634696960399907,23.0771999359
IXU,75.3981018066406,19.8626995086669
BOM,72.8678970337,19.0886993408
BHJ,69.6701965332,23.2877998352
IXG,74.6183013916,15.8592996597
BDQ,73.2263031006,22.3362007141
BHO,77.3374023438,23.2875003815
BHU,72.1852035522,21.752199173
GOI,73.8313980103,15.3808002472
IDR,75.8011016846,22.7217998505
NAG,79.0472030639648,21.0921993255615
PNQ,73.9197006225586,18.5820999145507
RAJ,70.7795028686999,22.3092002869
RPR,81.7388000488,21.1804008483999
STV,72.7417984009,21.1140995026
UDR,73.8961029053,24.6177005767999
CMB,79.8841018676757,7.18075990676879
PNH,104.844001770019,11.5466003417968
REP,103.81300354,13.4106998444
IXA,91.2404022217,23.8869991302
AJL,92.6196975708,23.8405990600999
IXB,88.3285980224609,26.6812000274658
BBI,85.8178024292,20.2444000243999
CCU,88.4467010498046,22.6546993255615
IMF,93.896697998,24.7600002289
IXS,92.9786987305,24.9129009247
DIB,95.0168991089,27.4839000702
PAT,85.0879974365,25.591299057
IXR,85.3217010498,23.3143005371
VTZ,83.2245025635,17.721200943
CXB,91.9638977050781,21.452199935913
CGP,91.8133010864257,22.2495994567871
JSR,89.1607971191406,23.1837997436523
SPD,88.9088973999023,25.759199142456
ZYL,91.8667984008789,24.9631996154785
DAC,90.397783,23.843347
HKG,113.915000916,22.3089008331
IXD,81.733901977539,25.4400997161865
ATQ,74.7973022461,31.7096004486
VNS,82.8592987061,25.4524002075
KUU,77.1544036865234,31.8766994476318
IXC,76.7884979248046,30.6735000610351
DED,78.1802978515999,30.189699173
DEL,77.1031036376953,28.566499710083
JDH,73.0488967895507,26.2511005401611
JAI,75.8122024536,26.8241996765
IXJ,74.8374023438,32.6890983582
IXL,77.5465011597,34.1358985901
LKO,80.8892974854,26.7605991364
SXR,74.7742004394531,33.9870986938476
LPQ,102.161003112792,19.8973007202148
PKZ,105.78099822998,15.1321001052856
VTE,102.56300354,17.9883003235
MFM,113.592002868652,22.1495990753173
KTM,85.3591003417999,27.6965999603
PKR,83.9821014404296,28.2008991241455
BLR,77.706299,13.1979
CJB,77.0434036255,11.029999733
COK,76.4019012451,10.1520004272
CCJ,75.9552993774,11.1367998123
IXM,78.0933990479,9.83450984955
IXE,74.8900985718,12.9612998962
MAA,80.1692962646484,12.990005493164
IXZ,92.7296981811523,11.6412000656127
TRZ,78.7097015380859,10.7653999328613
TRV,76.9200973511,8.48211956024
PBH,89.4245986938,27.4032001494999
MLE,73.5290985107421,4.19183015823364
DMK,100.607002258,13.9125995636
UTP,101.004997253417,12.6799001693725
PRH,100.165000915527,18.1322002410888
PHS,100.278999328613,16.7828998565673
KBV,98.9861984253,8.09912014008
USM,100.06199646,9.54778957366999
HKT,98.3169021606,8.11320018768
UNN,98.5855026245117,9.77762031555175
HDY,100.392997742,6.93320989609
TST,99.6166000366211,7.5087399482727
UTH,102.788002014,17.3864002228
SNO,104.119003295898,17.1951007843017
DAD,108.198997497558,16.0438995361328
HAN,105.806999206542,21.2212009429931
HUI,107.70300293,16.4015007018999
PQC,103.9931,10.1698
SGN,106.652000427,10.8187999725
NYU,94.9301986694336,21.1788005828857
HEH,96.7919998168945,20.7469997406005
MDL,95.9778976440429,21.702199935913
MGZ,98.6214981079101,12.4398002624511
MYT,97.3518981933593,25.3836002349853
AKY,92.8725967407226,20.1326999664306
SNW,94.3001022338867,18.4606990814209
THL,99.9354019165039,20.4838008880615
RGN,96.1332015991,16.9073009490999
UPG,119.554000854492,-5.06162977218627
BIK,136.108001708984,-1.19001996517181
TIM,136.886993408203,-4.52827978134155
DJJ,140.516006469726,-2.57695007324218
MKQ,140.417999267578,-8.52029037475586
GTO,122.849998474,0.63711899519
PLW,119.910003662109,-0.918542027473449
MDC,124.926002502441,1.54926002025604
PSJ,120.657997131,-1.41674995422
TTE,127.380996704101,0.831413984298706
LUW,122.772003173828,-1.03892004489898
AMQ,128.089004517,-3.7102599144
BXB,133.438995361328,-2.53223991394042
MKW,134.048995971679,-0.891833007335662
SOQ,131.287,-0.894
BTU,113.019996643,3.12385010719
KCH,110.34700012207,1.48469996452331
LMN,115.01000213623,4.80830001831054
MUR,114.329002380371,4.17897987365722
MYY,113.986999511718,4.3220100402832
SBW,111.985000610351,2.2616000175476
LDU,118.323997497558,5.03224992752075
BKI,116.051002502441,5.93721008300781
LBU,115.25,5.30068016052246
TWU,118.12799835205,4.32015991210937
BWN,114.928001403808,4.94420003890991
PKU,101.444999694824,0.460786014795303
CGK,106.65599823,-6.1255698204
KTG,109.962997436523,-1.8166400194168
PNK,109.403999328613,-0.150710999965667
DJB,103.643997192382,-1.6380200386047301
BKS,102.338997,-3.8637
PLM,104.69999694824,-2.8982501029968
BTJ,95.4206371307,5.52287202401
AOR,100.398002624511,6.18967008590698
KBR,102.292999267578,6.16685009002685
KUA,103.208999633789,3.77538990974426
IPH,101.092002868652,4.56796979904174
JHB,103.669998168945,1.64130997657775
KUL,101.70999908447,2.745579957962
LGK,99.7286987304687,6.32973003387451
TGG,103.102996826171,5.38263988494873
PEN,100.277000427246,5.29714012145996
DIL,125.526000977,-8.54640007019
SIN,103.994003,1.35019
ABM,142.459,-10.9508
ASP,133.901992797851,-23.8066997528076
BNE,153.117004394531,-27.384199142456
OOL,153.505004883,-28.1644001007
CNS,145.755004883,-16.885799408
CTL,146.261993408,-26.4132995605
ISA,139.488998413,-20.6639003753999
MCY,153.091003418,-26.6033000945999
MKY,149.179992676,-21.1716995239
PPP,148.552001953,-20.4950008392
ROK,150.475006104,-23.3819007874
TSV,146.764999389648,-19.2525005340576
AVV,144.468994141,-38.0393981934
ABX,146.95799255371,-36.0677986145019
MEB,144.901992797851,-37.728099822998
HBA,147.509994507,-42.836101532
LST,147.214004517,-41.54529953
MEL,144.843002319335,-37.6733016967773
ADL,138.531005859375,-34.9449996948242
KTA,116.773002625,-20.7122001647999
KGI,121.461997986,-30.7894001006999
KNX,128.707992554,-15.7781000137
LEA,114.088996887,-22.2355995177999
PHE,118.625999451,-20.3777999878
PER,115.967002868652,-31.9402999877929
CBR,149.195007324218,-35.306900024414
CFS,153.115997314,-30.3206005096
DBO,148.574996948,-32.2167015076
SYD,151.177001953125,-33.9460983276367
WGA,147.466003418,-35.1652984619
PEK,116.584999084472,40.0801010131835
HLD,119.824996948,49.2050018311
TSN,117.346000671,39.1244010924999
TYN,112.62799835205,37.746898651123
CAN,113.299003601074,23.3924007415771
CSX,113.220001221,28.1891994475999
KWL,110.039001464843,25.2180995941162
NNG,108.171997070312,22.608299255371
SZX,113.810997009277,22.6392993927001
CGO,113.841003418,34.5196990966999
WUH,114.208000183105,30.783800125122
LHW,103.620002747,36.5152015686
XIY,108.751998901367,34.4471015930175
ULN,106.766998291015,47.8431015014648
JHG,100.76000213623,21.9738998413085
KMG,102.9291667,25.1019444
XMN,118.12799835205,24.5440006256103
KHN,115.900001525878,28.8649997711181
FOC,119.66300201416,25.9351005554199
HGH,120.43399810791,30.2294998168945
NGB,121.461997985839,29.8267002105712
NKG,118.861999511718,31.7420005798339
HFE,117.297996520996,31.7800006866455
TAO,120.374000549,36.2661018372
SHA,121.335998535156,31.1979007720947
YNT,121.372001647949,37.4016990661621
CKG,106.641998291015,29.7192001342773
KWE,106.801002502441,26.5384998321533
CTU,103.946998596191,30.5785007476806
XIC,102.18399810791,27.9890995025634
KHG,76.0199966431,39.5429000854
HTN,79.8648986816406,37.0385017395019
URC,87.4741973876953,43.9071006774902
HRB,126.25,45.6234016418457
MDG,129.569000244,44.5241012573
DLC,121.539001464843,38.9656982421875
PVG,121.805000305175,31.1434001922607
SZB,101.549003601074,3.13057994842529
HBE,29.6963996887207,30.9176998138427
BTI,-143.582000732,70.1340026855
PIZ,-163.0050049,69.73290253
ITO,-155.04800415039,19.7213993072509
BTT,-151.529007,66.91390228
FYU,-145.25,66.5715026855468
TLJ,-155.977005005,62.8944015502999
SNP,-170.220001220703,57.1673011779785
STG,-169.662002563,56.5783004761
ILI,-154.9109955,59.75439835
PTU,-161.820007324218,59.0113983154296
FSM,-94.3674011230468,35.3366012573242
GFK,-97.176102,47.949299
HNM,-156.014007568359,20.7956008911132
PRC,-112.4199982,34.65449905
TTN,-74.8134994506836,40.2766990661621
BOS,-71.00520325,42.36429977
OAK,-122.221000671386,37.7212982177734
OMA,-95.8940963745117,41.3031997680664
OGG,-156.429992675781,20.8985996246337
ICT,-97.4330978393554,37.6498985290527
MCI,-94.713898,39.2976
MSN,-89.3375015258789,43.1399002075195
DLG,-158.5050049,59.04470062
HRO,-93.1547012329101,36.2615013122558
PHX,-112.012001037597,33.4342994689941
BGR,-68.8281021118164,44.8073997497558
GEG,-117.533996582031,47.6198997497558
SFO,-122.375,37.6189994812011
GNV,-82.2717971802,29.6900997162
MEM,-89.9766998291015,35.0424003601074
LAX,-118.4079971,33.94250107
CLE,-81.8498001099,41.4117012024
CVG,-84.6678009033,39.0488014221
HON,-98.2285003662109,44.3852005004882
JNU,-134.57600402832,58.3549995422363
LFT,-91.98760223,30.20529938
EWR,-74.168701171875,40.6925010681152
BOI,-116.2229996,43.56439972
GCK,-100.723999023,37.9275016785
MOT,-101.279998779296,48.2593994140625
DAL,-96.8517990112304,32.8470993041992
LCH,-93.2232971191406,30.1261005401611
KOA,-156.046005249023,19.7388000488281
MYR,-78.9282989502,33.6796989441
ACK,-70.06020355,41.25310135
DCA,-77.037697,38.8521
ACY,-74.5772018432617,39.4575996398925
PUB,-104.497001647949,38.2891006469726
PQI,-68.0447998,46.68899918
ADQ,-152.4940033,57.75
FLL,-80.1527023315429,26.0725994110107
SLC,-111.977996826171,40.7883987426757
MDT,-76.7633972168,40.1935005188
LNK,-96.7592010498046,40.8510017395019
LAN,-84.58740234375,42.7787017822265
IAH,-95.3414001464843,29.9843997955322
BFL,-119.0569992,35.43360138
ELP,-106.3779984,31.80719948
HRL,-97.6544036865234,26.2285003662109
CAE,-81.1194992065429,33.9388008117675
PNS,-87.186599731445,30.473400115967
HOU,-95.27890015,29.64539909
PIT,-80.23290253,40.49150085
BRW,-156.766008,71.285402
MIA,-80.2906036376953,25.7931995391845
SEA,-122.30899810791,47.4490013122558
CHA,-85.2037963867187,35.035301208496
JAN,-90.0758972168,32.3111991882
LGB,-118.1520004,33.81769943
IPT,-76.9210968017578,41.2417984008789
IND,-86.294403,39.7173
HPN,-73.7076034545898,41.0670013427734
